# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bayes_choice_dm_no_hier_1_model
# start_datetime = 2025-05-22 19:40:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/RtmpADBkJ7/standata-3d678b2ea7f543.json
# init = 2 (Default)
# random
#   seed = 957408569
# output
#   file = /work/pi_alc_umass_edu/spconway/scratch/ce_rating/analysis/bayes_choice/bayes_choice_dm_no_hier_1/bayes_choice_dm_no_hier_1-202505221940-2-b55b1f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /work/pi_alc_umass_edu/spconway/scratch/ce_rating/analysis/bayes_choice/bayes_choice_dm_no_hier_1/bayes_choice_dm_no_hier_1-profile-202505221940-2-64b25c.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=bayes_choice_dm_no_hier_1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1.1.1.1.1,alpha.2.1.1.1.1,alpha.1.2.1.1.1,alpha.2.2.1.1.1,alpha.1.1.2.1.1,alpha.2.1.2.1.1,alpha.1.2.2.1.1,alpha.2.2.2.1.1,alpha.1.1.3.1.1,alpha.2.1.3.1.1,alpha.1.2.3.1.1,alpha.2.2.3.1.1,alpha.1.1.4.1.1,alpha.2.1.4.1.1,alpha.1.2.4.1.1,alpha.2.2.4.1.1,alpha.1.1.1.2.1,alpha.2.1.1.2.1,alpha.1.2.1.2.1,alpha.2.2.1.2.1,alpha.1.1.2.2.1,alpha.2.1.2.2.1,alpha.1.2.2.2.1,alpha.2.2.2.2.1,alpha.1.1.3.2.1,alpha.2.1.3.2.1,alpha.1.2.3.2.1,alpha.2.2.3.2.1,alpha.1.1.4.2.1,alpha.2.1.4.2.1,alpha.1.2.4.2.1,alpha.2.2.4.2.1,alpha.1.1.1.1.2,alpha.2.1.1.1.2,alpha.1.2.1.1.2,alpha.2.2.1.1.2,alpha.1.1.2.1.2,alpha.2.1.2.1.2,alpha.1.2.2.1.2,alpha.2.2.2.1.2,alpha.1.1.3.1.2,alpha.2.1.3.1.2,alpha.1.2.3.1.2,alpha.2.2.3.1.2,alpha.1.1.4.1.2,alpha.2.1.4.1.2,alpha.1.2.4.1.2,alpha.2.2.4.1.2,alpha.1.1.1.2.2,alpha.2.1.1.2.2,alpha.1.2.1.2.2,alpha.2.2.1.2.2,alpha.1.1.2.2.2,alpha.2.1.2.2.2,alpha.1.2.2.2.2,alpha.2.2.2.2.2,alpha.1.1.3.2.2,alpha.2.1.3.2.2,alpha.1.2.3.2.2,alpha.2.2.3.2.2,alpha.1.1.4.2.2,alpha.2.1.4.2.2,alpha.1.2.4.2.2,alpha.2.2.4.2.2,alpha.1.1.1.1.3,alpha.2.1.1.1.3,alpha.1.2.1.1.3,alpha.2.2.1.1.3,alpha.1.1.2.1.3,alpha.2.1.2.1.3,alpha.1.2.2.1.3,alpha.2.2.2.1.3,alpha.1.1.3.1.3,alpha.2.1.3.1.3,alpha.1.2.3.1.3,alpha.2.2.3.1.3,alpha.1.1.4.1.3,alpha.2.1.4.1.3,alpha.1.2.4.1.3,alpha.2.2.4.1.3,alpha.1.1.1.2.3,alpha.2.1.1.2.3,alpha.1.2.1.2.3,alpha.2.2.1.2.3,alpha.1.1.2.2.3,alpha.2.1.2.2.3,alpha.1.2.2.2.3,alpha.2.2.2.2.3,alpha.1.1.3.2.3,alpha.2.1.3.2.3,alpha.1.2.3.2.3,alpha.2.2.3.2.3,alpha.1.1.4.2.3,alpha.2.1.4.2.3,alpha.1.2.4.2.3,alpha.2.2.4.2.3,theta.1.1.1.1.1,theta.2.1.1.1.1,theta.1.2.1.1.1,theta.2.2.1.1.1,theta.1.1.2.1.1,theta.2.1.2.1.1,theta.1.2.2.1.1,theta.2.2.2.1.1,theta.1.1.3.1.1,theta.2.1.3.1.1,theta.1.2.3.1.1,theta.2.2.3.1.1,theta.1.1.4.1.1,theta.2.1.4.1.1,theta.1.2.4.1.1,theta.2.2.4.1.1,theta.1.1.1.2.1,theta.2.1.1.2.1,theta.1.2.1.2.1,theta.2.2.1.2.1,theta.1.1.2.2.1,theta.2.1.2.2.1,theta.1.2.2.2.1,theta.2.2.2.2.1,theta.1.1.3.2.1,theta.2.1.3.2.1,theta.1.2.3.2.1,theta.2.2.3.2.1,theta.1.1.4.2.1,theta.2.1.4.2.1,theta.1.2.4.2.1,theta.2.2.4.2.1,theta.1.1.1.1.2,theta.2.1.1.1.2,theta.1.2.1.1.2,theta.2.2.1.1.2,theta.1.1.2.1.2,theta.2.1.2.1.2,theta.1.2.2.1.2,theta.2.2.2.1.2,theta.1.1.3.1.2,theta.2.1.3.1.2,theta.1.2.3.1.2,theta.2.2.3.1.2,theta.1.1.4.1.2,theta.2.1.4.1.2,theta.1.2.4.1.2,theta.2.2.4.1.2,theta.1.1.1.2.2,theta.2.1.1.2.2,theta.1.2.1.2.2,theta.2.2.1.2.2,theta.1.1.2.2.2,theta.2.1.2.2.2,theta.1.2.2.2.2,theta.2.2.2.2.2,theta.1.1.3.2.2,theta.2.1.3.2.2,theta.1.2.3.2.2,theta.2.2.3.2.2,theta.1.1.4.2.2,theta.2.1.4.2.2,theta.1.2.4.2.2,theta.2.2.4.2.2,theta.1.1.1.1.3,theta.2.1.1.1.3,theta.1.2.1.1.3,theta.2.2.1.1.3,theta.1.1.2.1.3,theta.2.1.2.1.3,theta.1.2.2.1.3,theta.2.2.2.1.3,theta.1.1.3.1.3,theta.2.1.3.1.3,theta.1.2.3.1.3,theta.2.2.3.1.3,theta.1.1.4.1.3,theta.2.1.4.1.3,theta.1.2.4.1.3,theta.2.2.4.1.3,theta.1.1.1.2.3,theta.2.1.1.2.3,theta.1.2.1.2.3,theta.2.2.1.2.3,theta.1.1.2.2.3,theta.2.1.2.2.3,theta.1.2.2.2.3,theta.2.2.2.2.3,theta.1.1.3.2.3,theta.2.1.3.2.3,theta.1.2.3.2.3,theta.2.2.3.2.3,theta.1.1.4.2.3,theta.2.1.4.2.3,theta.1.2.4.2.3,theta.2.2.4.2.3,theta_m.1.1.1,theta_m.2.1.1,theta_m.1.2.1,theta_m.2.2.1,theta_m.1.1.2,theta_m.2.1.2,theta_m.1.2.2,theta_m.2.2.2,theta_m.1.1.3,theta_m.2.1.3,theta_m.1.2.3,theta_m.2.2.3
# Adaptation terminated
# Step size = 0.240996
# Diagonal elements of inverse mass matrix:
# 0.586969, 0.560826, 0.339436, 0.580477, 0.632234, 0.368895, 0.491706, 0.620389, 0.364026, 0.672637, 0.568077, 0.40111, 0.573347, 0.495838, 0.40493, 0.536608, 0.590277, 0.375092, 0.503744, 0.528667, 0.31937, 0.662709, 0.526661, 0.335752, 0.673159, 0.553554, 0.412838, 0.510298, 0.486314, 0.375765, 0.641229, 0.758545, 0.393615, 0.55096, 0.528202, 0.406369, 0.552782, 0.526616, 0.35063, 0.48263, 0.579691, 0.376153, 0.505693, 0.454615, 0.417291, 0.550569, 0.487586, 0.396847, 0.524465, 0.526882, 0.326293, 0.571862, 0.700836, 0.411655, 0.462947, 0.598866, 0.358804, 0.538004, 0.60987, 0.306474, 0.440155, 0.502434, 0.310364, 0.582232, 0.592453, 0.364747, 0.471985, 0.650794, 0.40329, 0.556337, 0.636326, 0.357823, 0.542347, 0.622285, 0.330966, 0.518678, 0.653786, 0.345699, 0.512834, 0.68457, 0.360397, 0.519296, 0.555351, 0.375073, 0.63453, 0.664658, 0.413399, 0.544172, 0.610118, 0.396162, 0.564963, 0.601493, 0.370039, 0.576278, 0.648622, 0.381988, 0.0401122, 0.204369, 0.0357676, 0.496193, 0.0457818, 0.198335, 0.039917, 0.247757, 0.0328245, 0.221036, 0.0289576, 0.194149, 0.0339884, 0.211611, 0.0361766, 0.340345, 0.0443434, 0.159676, 0.0339458, 0.155211, 0.0431757, 0.402666, 0.0380196, 0.185405, 0.0365774, 0.17021, 0.0355715, 0.133292, 0.0345102, 0.0861743, 0.0433855, 0.163391, 0.0376218, 0.429349, 0.0484363, 0.356264, 0.0548422, 0.312842, 0.0324399, 0.254422, 0.0387282, 0.212536, 0.0440809, 0.248705, 0.0452585, 0.271608, 0.0458284, 0.295075, 0.0428541, 0.866246, 0.0459425, 0.806421, 0.0592001, 0.333292, 0.0379907, 0.770928, 0.036748, 0.277137, 0.0409296, 1.18457, 0.0401254, 0.488661, 0.0415114, 0.181273
-3037.37,0.973372,0.240996,4,15,0,3133.34,7.04157,8.48851,0.77942,6.7729,3.89177,3.18902,1.26607,1.17682,3.20727,3.81699,3.04207,0.422618,4.22043,6.78722,7.17369,4.47576,2.88497,1.53205,7.13443,0.905841,7.17027,8.07968,6.35062,5.30113,3.28085,6.98973,6.85197,5.22984,9.0072,1.84242,6.46804,2.86006,5.92178,8.02862,0.779227,7.5256,8.09895,1.20191,3.01736,4.76425,5.21806,4.54984,0.993722,3.45546,2.59513,28.2066,4.07824,10.5996,2.94038,15.0024,1.80947,4.03583,2.99054,5.92912,3.49339,2.27525,4.96665,8.23242,7.38151,14.834,2.30732,0.243979,7.64958,2.57419,2.31989,0.717832,0.422812,2.24662,2.61041,1.53121,0.736351,0.780383,1.83754,2.74684,1.29667,2.21773,0.977645,2.10024,1.10502,1.69193,0.387358,1.40875,0.676586,1.01572,1.81719,1.11711,1.43446,1.15647,0.933092,0.776854,0.687949,1.80264,0.955255,0.799703,2.07198,0.479388,0.49287,0.316263,0.680145,0.345466,0.230615,0.286903,0.30095,0.181187,0.593819,0.315192,0.529867,0.356158,0.498864,0.1999,0.433781,0.242415,0.326674,0.235208,0.386997,0.242384,0.659667,0.481234,0.692607,0.536139,0.392072,0.346114,0.447979,0.375623,0.585705,0.276059,0.481486,0.286951,0.436636,0.65628,0.268737,0.632128,0.694416,0.697809,0.65074,0.76945,0.35033,0.629544,0.419896,0.599557,0.416029,0.771301,0.487656,0.727223,0.657105,0.716528,0.577055,0.753349,0.297768,0.492219,0.278194,0.442062,0.55642,0.610406,0.456573,0.618509,0.382973,0.679974,0.447851,0.654971,0.0704936,0.0274566,0.0511182,0.0224064,0.0749682,0.0152886,0.0483098,0.0493631,0.055851,0.0552641,0.0502369,0.0442852,0.0851062,0.028799,0.0785635,0.0303619,0.0162215,0.048264,0.0359483,0.00426703,0.0425652,0.0265466,0.0291991,0.0217989,0.0515079,0.0434801,0.0954481,0.0058678,0.0313222,0.0439668,0.0706626,0.0580786,0.472536,0.307109,0.494226,0.32079,0.47396,0.656758,0.448338,0.649656,0.0535045,0.0361332,0.0574358,0.0295536
-3031.81,0.942507,0.240996,4,15,0,3116.35,5.63187,4.15155,3.41849,0.905289,9.53233,1.2152,6.01125,5.85532,5.17508,3.08959,2.29915,8.03219,1.42135,4.09078,1.40219,2.68347,4.05571,4.24023,0.768006,1.97845,2.91095,6.34798,32.2288,1.66617,5.83997,1.61058,1.23672,2.81789,1.48363,1.91926,8.99379,3.33242,9.25099,6.27544,1.81744,2.25238,10.0258,5.17556,16.5774,10.5109,2.93701,7.51269,2.37236,3.37367,1.67077,11.605,4.34483,6.74287,8.08335,2.78423,3.91431,4.73896,1.57928,4.18007,10.3691,4.11602,4.5407,3.35991,1.22117,3.06061,1.62842,8.54844,6.00956,10.3743,1.17533,0.738437,0.354883,0.503778,2.80936,0.59552,2.13068,1.76889,1.07973,0.671848,0.53423,0.760109,0.93448,2.48163,1.82577,1.01844,0.910402,1.62035,0.511476,0.579443,0.229186,0.741426,2.45174,0.932299,2.13456,1.74081,1.05878,0.334354,0.981882,0.713625,1.97542,2.3953,0.550399,0.4071,0.562366,0.313437,0.264196,0.175427,0.232991,0.244201,0.52101,0.345007,0.517545,0.339837,0.475604,0.239065,0.414564,0.360906,0.462602,0.324682,0.427942,0.269718,0.730845,0.379212,0.615991,0.379997,0.485332,0.250992,0.392549,0.335177,0.636697,0.437861,0.417342,0.370244,0.430298,0.584339,0.365803,0.665202,0.675669,0.78407,0.738293,0.727913,0.437441,0.596026,0.449785,0.601824,0.48747,0.688485,0.481479,0.610806,0.520398,0.645542,0.531142,0.713771,0.23578,0.603548,0.31813,0.6018,0.464922,0.6912,0.575681,0.640666,0.329244,0.54148,0.514747,0.598665,0.0193031,0.00856077,0.0718304,0.0213605,0.0601347,0.0405025,0.0287158,0.0278858,0.041549,0.0589667,0.0326705,0.0583383,0.0369255,0.0724504,0.103958,0.0282876,0.0170007,0.0297762,0.0409162,0.0165111,0.0333748,0.0172393,0.0658794,0.0182025,0.0497456,0.0578076,0.0317695,0.0241575,0.0340592,0.020659,0.0679113,0.0310913,0.515836,0.319918,0.447661,0.32669,0.447653,0.641836,0.496882,0.645081,0.0365116,0.0382453,0.0554563,0.0282293
-3040.95,0.947155,0.240996,4,15,0,3111.15,8.22068,5.67734,6.47571,1.63823,1.47599,2.5602,16.7946,5.32032,0.664415,2.28733,8.98438,7.77682,3.46546,10.2773,1.65075,3.96949,2.68693,3.37993,0.768418,2.09749,6.22976,2.29551,6.21458,2.77755,6.11491,3.91189,2.37359,3.15248,3.27816,8.90496,5.99195,6.953,1.64795,12.0375,5.83917,2.93832,11.173,8.25555,36.9475,15.587,2.20418,2.48091,7.38596,25.329,5.46927,15.8293,5.15794,5.21442,0.668209,13.7977,0.806023,1.41445,4.01261,7.36865,7.74906,1.00588,6.8229,6.73705,5.6614,3.85161,2.2568,4.34781,12.1496,7.34889,2.28566,0.622217,2.83797,1.87491,2.06944,0.339497,1.64119,1.3818,1.94447,0.978902,0.431717,4.71184,1.89276,1.77769,0.97001,0.518799,1.62578,0.309465,1.85353,0.298776,0.58645,0.325169,1.12629,1.27157,1.08883,1.6428,0.371567,1.20989,0.650518,2.04353,2.52424,1.35622,0.543899,0.292576,0.566063,0.330058,0.268463,0.190101,0.258016,0.188747,0.486781,0.337994,0.521283,0.397307,0.46101,0.331038,0.431433,0.30863,0.479778,0.293175,0.333426,0.278245,0.693204,0.427415,0.581256,0.446673,0.467633,0.223746,0.342142,0.341753,0.588782,0.338341,0.455569,0.299326,0.42414,0.703257,0.368323,0.647035,0.66702,0.771735,0.715556,0.764212,0.469328,0.618393,0.443874,0.566087,0.490268,0.650599,0.486368,0.683649,0.477186,0.67359,0.578985,0.714324,0.27728,0.537793,0.378091,0.528126,0.470214,0.72834,0.614366,0.646264,0.352138,0.637131,0.501015,0.643237,0.0319609,0.00416647,0.0656139,0.022907,0.0645178,0.0381639,0.0264282,0.0470414,0.0438908,0.0436134,0.034843,0.0366061,0.0487222,0.0183634,0.0821982,0.00772135,0.043036,0.033235,0.0875887,0.0074313,0.0295159,0.0347915,0.0406531,0.025201,0.062153,0.0479133,0.0434916,0.0119828,0.0590799,0.0245274,0.0434155,0.0574372,0.498694,0.304298,0.436149,0.323842,0.453447,0.665105,0.510822,0.649117,0.0478596,0.0305968,0.053029,0.027041
-3041.43,0.593739,0.240996,4,15,0,3135.59,2.20467,2.21409,8.51483,2.44268,7.64991,0.785911,1.22912,1.69106,6.25348,1.77373,6.99541,3.3095,6.5322,5.20744,1.79237,1.33123,4.95628,3.55337,4.35579,1.68223,2.30274,3.42814,11.4519,1.45225,8.12098,5.8924,6.63068,30.6504,5.44793,2.29353,5.194,1.4609,6.73528,5.48078,2.63693,1.63852,9.5898,3.11254,1.53443,8.3402,3.25801,1.48882,6.67854,1.57501,3.80809,14.33,1.01793,4.34841,11.9418,3.81269,10.3244,8.53829,1.35087,1.26018,4.35433,2.10092,7.86208,12.7747,14.7825,44.2138,3.56938,4.9911,9.9829,2.81074,0.720363,0.862465,1.35022,0.670873,2.29306,1.81057,0.763217,1.28518,0.45907,1.19861,1.52382,0.48167,0.44111,0.972441,1.73309,0.487284,0.80556,3.31189,0.902648,0.710088,1.31113,1.46589,0.748279,0.336084,3.32905,1.1592,1.81338,1.51802,0.753679,0.610203,1.17415,1.71137,0.457945,0.309054,0.664619,0.289064,0.207327,0.228686,0.305549,0.153391,0.533003,0.267355,0.594813,0.450054,0.529594,0.240122,0.585396,0.275241,0.453531,0.33249,0.301591,0.219947,0.58006,0.40749,0.661845,0.50603,0.341559,0.339514,0.423763,0.341845,0.568198,0.404245,0.475007,0.404229,0.496302,0.676409,0.248023,0.689649,0.724594,0.750196,0.668264,0.832455,0.411864,0.660717,0.379659,0.502024,0.437966,0.740171,0.305822,0.722152,0.529672,0.64323,0.623595,0.77662,0.380845,0.563827,0.300349,0.484364,0.599633,0.635395,0.469442,0.639929,0.411983,0.563461,0.474821,0.52997,0.0457527,0.0145367,0.0873579,0.0212873,0.0680792,0.0211178,0.0261871,0.0141541,0.0551328,0.0719285,0.0255277,0.0479223,0.0324404,0.0197073,0.108782,0.00260706,0.0167968,0.0242801,0.0748138,0.00343342,0.0390949,0.0286834,0.0378059,0.00960552,0.0588079,0.0250908,0.106795,0.0182261,0.0198183,0.0322934,0.0501717,0.0658008,0.458902,0.31612,0.501573,0.329975,0.499108,0.654176,0.433747,0.647145,0.0419904,0.0297047,0.0646801,0.0228796
-3055.31,0.332599,0.240996,4,15,0,3137.88,3.26646,1.75655,7.05201,2.875,4.96469,6.03259,10.519,7.54645,4.22975,12.3491,1.26208,4.50825,3.46456,2.78947,13.9658,4.44427,1.50066,3.17432,1.26958,8.41382,31.3273,6.65113,3.91925,9.8009,0.879436,1.4393,0.8556,1.11382,16.9676,2.66832,1.98053,12.5185,2.6723,2.36377,4.03333,8.31092,1.72479,25.8705,12.5447,15.3812,3.81715,6.83943,0.962089,13.038,1.74791,6.23016,23.1704,11.0278,6.32279,13.5691,3.66665,13.5926,7.55675,4.95473,2.96555,15.5238,1.85174,2.28328,1.85193,0.556316,14.538,16.2842,3.4134,23.4499,1.64429,0.52956,1.59394,1.01983,0.656334,0.462778,0.603368,1.67851,1.08511,2.07367,0.442879,1.37161,1.96084,2.40725,3.35115,0.480278,1.56065,0.899946,1.4279,0.856541,2.54915,0.84773,2.79978,1.49785,0.183315,0.978761,0.896413,0.251923,4.3399,0.850481,2.3159,1.35651,0.583745,0.391334,0.574736,0.339715,0.326279,0.191695,0.210022,0.269481,0.547221,0.404301,0.480297,0.304608,0.422838,0.238681,0.37344,0.374821,0.372637,0.253596,0.371401,0.302918,0.761039,0.442871,0.524198,0.426322,0.47642,0.178524,0.398057,0.301507,0.532445,0.281381,0.426625,0.273912,0.385519,0.586853,0.398552,0.654998,0.603583,0.765531,0.756728,0.709233,0.369551,0.570419,0.438843,0.671432,0.496478,0.71532,0.539568,0.624934,0.604503,0.737986,0.57886,0.684587,0.19569,0.502502,0.390207,0.567352,0.482104,0.7523,0.535105,0.693596,0.415376,0.682983,0.494127,0.692016,0.0307358,0.0218137,0.0267122,0.00528721,0.0701378,0.0427736,0.0332502,0.0212862,0.0832281,0.0252803,0.0808601,0.0239601,0.080684,0.0459985,0.086992,0.000245083,0.02286,0.00841849,0.0497391,0.0124955,0.0432716,0.0546273,0.085595,0.00632659,0.041476,0.0691762,0.0668372,0.00489715,0.0521784,0.0356358,0.0792481,0.034072,0.502828,0.297798,0.419847,0.32416,0.444101,0.664237,0.516499,0.662268,0.0530715,0.0379655,0.0636543,0.0135712
-3037.49,0.985396,0.240996,4,15,0,3134.58,6.74742,3.39019,11.7835,6.1513,1.05332,1.91515,1.02485,2.06169,13.738,0.703698,15.507,1.72917,8.83001,4.10978,3.09826,4.2066,7.82006,3.69692,0.92945,0.899306,10.4399,2.20033,3.31798,7.46089,5.94457,1.76604,4.67476,0.942012,5.08369,4.25998,6.57301,2.95444,3.56289,4.60534,5.38453,13.2019,12.5878,4.85861,1.60774,14.6579,5.3257,5.22139,8.11167,2.74022,11.1934,6.49483,2.41029,6.43227,6.03717,2.58105,2.66818,2.83951,5.62203,5.91275,3.77308,9.78108,7.40802,13.3185,2.81647,6.78545,5.37011,3.50483,3.77904,1.29362,0.419409,0.817588,1.74545,0.516415,1.23007,1.10388,2.27257,1.40535,1.97374,0.710244,3.77469,1.22439,0.712565,1.3793,1.27249,0.717742,1.03119,0.867396,1.03445,0.594263,1.03463,1.88446,0.409779,0.620909,0.808493,1.48552,1.83854,0.755588,0.580158,2.31183,0.8327,0.917111,0.539857,0.339686,0.680183,0.295277,0.235599,0.318755,0.356405,0.148637,0.556016,0.289486,0.622955,0.398962,0.520801,0.239906,0.537389,0.267499,0.400575,0.309771,0.366003,0.220705,0.642776,0.341132,0.567511,0.456664,0.358638,0.214979,0.432044,0.387818,0.530758,0.355848,0.47875,0.43609,0.44707,0.649596,0.212791,0.681257,0.712139,0.668559,0.609917,0.80552,0.409859,0.639785,0.327492,0.533914,0.452823,0.718283,0.380031,0.726341,0.562044,0.668097,0.549503,0.768391,0.332561,0.617563,0.400998,0.518174,0.62177,0.753197,0.443611,0.590679,0.4462,0.600592,0.447102,0.522207,0.0130736,0.0107189,0.107026,0.023466,0.0522615,0.0126856,0.0336776,0.0458424,0.0341249,0.0707291,0.0495536,0.0671246,0.026376,0.041811,0.0825804,0.00615964,0.0373806,0.0221322,0.0844937,0.0109047,0.0246634,0.0413044,0.0314908,0.0251613,0.0195916,0.0318231,0.124344,0.0215024,0.0230416,0.0435601,0.0741478,0.0417024,0.473128,0.301195,0.505155,0.326457,0.498058,0.664459,0.421431,0.643311,0.0288141,0.0343456,0.0734143,0.0302329
