# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bayes_choice_dm_no_hier_1_model
# start_datetime = 2025-05-22 19:45:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/RtmpADBkJ7/standata-3d678b676e7125.json
# init = 2 (Default)
# random
#   seed = 1777704058
# output
#   file = /work/pi_alc_umass_edu/spconway/scratch/ce_rating/analysis/bayes_choice/bayes_choice_dm_no_hier_1/bayes_choice_dm_no_hier_1-202505221945-3-78565f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /work/pi_alc_umass_edu/spconway/scratch/ce_rating/analysis/bayes_choice/bayes_choice_dm_no_hier_1/bayes_choice_dm_no_hier_1-profile-202505221945-3-bafd99.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=bayes_choice_dm_no_hier_1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1.1.1.1.1,alpha.2.1.1.1.1,alpha.1.2.1.1.1,alpha.2.2.1.1.1,alpha.1.1.2.1.1,alpha.2.1.2.1.1,alpha.1.2.2.1.1,alpha.2.2.2.1.1,alpha.1.1.3.1.1,alpha.2.1.3.1.1,alpha.1.2.3.1.1,alpha.2.2.3.1.1,alpha.1.1.4.1.1,alpha.2.1.4.1.1,alpha.1.2.4.1.1,alpha.2.2.4.1.1,alpha.1.1.1.2.1,alpha.2.1.1.2.1,alpha.1.2.1.2.1,alpha.2.2.1.2.1,alpha.1.1.2.2.1,alpha.2.1.2.2.1,alpha.1.2.2.2.1,alpha.2.2.2.2.1,alpha.1.1.3.2.1,alpha.2.1.3.2.1,alpha.1.2.3.2.1,alpha.2.2.3.2.1,alpha.1.1.4.2.1,alpha.2.1.4.2.1,alpha.1.2.4.2.1,alpha.2.2.4.2.1,alpha.1.1.1.1.2,alpha.2.1.1.1.2,alpha.1.2.1.1.2,alpha.2.2.1.1.2,alpha.1.1.2.1.2,alpha.2.1.2.1.2,alpha.1.2.2.1.2,alpha.2.2.2.1.2,alpha.1.1.3.1.2,alpha.2.1.3.1.2,alpha.1.2.3.1.2,alpha.2.2.3.1.2,alpha.1.1.4.1.2,alpha.2.1.4.1.2,alpha.1.2.4.1.2,alpha.2.2.4.1.2,alpha.1.1.1.2.2,alpha.2.1.1.2.2,alpha.1.2.1.2.2,alpha.2.2.1.2.2,alpha.1.1.2.2.2,alpha.2.1.2.2.2,alpha.1.2.2.2.2,alpha.2.2.2.2.2,alpha.1.1.3.2.2,alpha.2.1.3.2.2,alpha.1.2.3.2.2,alpha.2.2.3.2.2,alpha.1.1.4.2.2,alpha.2.1.4.2.2,alpha.1.2.4.2.2,alpha.2.2.4.2.2,alpha.1.1.1.1.3,alpha.2.1.1.1.3,alpha.1.2.1.1.3,alpha.2.2.1.1.3,alpha.1.1.2.1.3,alpha.2.1.2.1.3,alpha.1.2.2.1.3,alpha.2.2.2.1.3,alpha.1.1.3.1.3,alpha.2.1.3.1.3,alpha.1.2.3.1.3,alpha.2.2.3.1.3,alpha.1.1.4.1.3,alpha.2.1.4.1.3,alpha.1.2.4.1.3,alpha.2.2.4.1.3,alpha.1.1.1.2.3,alpha.2.1.1.2.3,alpha.1.2.1.2.3,alpha.2.2.1.2.3,alpha.1.1.2.2.3,alpha.2.1.2.2.3,alpha.1.2.2.2.3,alpha.2.2.2.2.3,alpha.1.1.3.2.3,alpha.2.1.3.2.3,alpha.1.2.3.2.3,alpha.2.2.3.2.3,alpha.1.1.4.2.3,alpha.2.1.4.2.3,alpha.1.2.4.2.3,alpha.2.2.4.2.3,theta.1.1.1.1.1,theta.2.1.1.1.1,theta.1.2.1.1.1,theta.2.2.1.1.1,theta.1.1.2.1.1,theta.2.1.2.1.1,theta.1.2.2.1.1,theta.2.2.2.1.1,theta.1.1.3.1.1,theta.2.1.3.1.1,theta.1.2.3.1.1,theta.2.2.3.1.1,theta.1.1.4.1.1,theta.2.1.4.1.1,theta.1.2.4.1.1,theta.2.2.4.1.1,theta.1.1.1.2.1,theta.2.1.1.2.1,theta.1.2.1.2.1,theta.2.2.1.2.1,theta.1.1.2.2.1,theta.2.1.2.2.1,theta.1.2.2.2.1,theta.2.2.2.2.1,theta.1.1.3.2.1,theta.2.1.3.2.1,theta.1.2.3.2.1,theta.2.2.3.2.1,theta.1.1.4.2.1,theta.2.1.4.2.1,theta.1.2.4.2.1,theta.2.2.4.2.1,theta.1.1.1.1.2,theta.2.1.1.1.2,theta.1.2.1.1.2,theta.2.2.1.1.2,theta.1.1.2.1.2,theta.2.1.2.1.2,theta.1.2.2.1.2,theta.2.2.2.1.2,theta.1.1.3.1.2,theta.2.1.3.1.2,theta.1.2.3.1.2,theta.2.2.3.1.2,theta.1.1.4.1.2,theta.2.1.4.1.2,theta.1.2.4.1.2,theta.2.2.4.1.2,theta.1.1.1.2.2,theta.2.1.1.2.2,theta.1.2.1.2.2,theta.2.2.1.2.2,theta.1.1.2.2.2,theta.2.1.2.2.2,theta.1.2.2.2.2,theta.2.2.2.2.2,theta.1.1.3.2.2,theta.2.1.3.2.2,theta.1.2.3.2.2,theta.2.2.3.2.2,theta.1.1.4.2.2,theta.2.1.4.2.2,theta.1.2.4.2.2,theta.2.2.4.2.2,theta.1.1.1.1.3,theta.2.1.1.1.3,theta.1.2.1.1.3,theta.2.2.1.1.3,theta.1.1.2.1.3,theta.2.1.2.1.3,theta.1.2.2.1.3,theta.2.2.2.1.3,theta.1.1.3.1.3,theta.2.1.3.1.3,theta.1.2.3.1.3,theta.2.2.3.1.3,theta.1.1.4.1.3,theta.2.1.4.1.3,theta.1.2.4.1.3,theta.2.2.4.1.3,theta.1.1.1.2.3,theta.2.1.1.2.3,theta.1.2.1.2.3,theta.2.2.1.2.3,theta.1.1.2.2.3,theta.2.1.2.2.3,theta.1.2.2.2.3,theta.2.2.2.2.3,theta.1.1.3.2.3,theta.2.1.3.2.3,theta.1.2.3.2.3,theta.2.2.3.2.3,theta.1.1.4.2.3,theta.2.1.4.2.3,theta.1.2.4.2.3,theta.2.2.4.2.3,theta_m.1.1.1,theta_m.2.1.1,theta_m.1.2.1,theta_m.2.2.1,theta_m.1.1.2,theta_m.2.1.2,theta_m.1.2.2,theta_m.2.2.2,theta_m.1.1.3,theta_m.2.1.3,theta_m.1.2.3,theta_m.2.2.3
# Adaptation terminated
# Step size = 0.244218
# Diagonal elements of inverse mass matrix:
# 0.533952, 0.523765, 0.350426, 0.609922, 0.540356, 0.379881, 0.500695, 0.649993, 0.37671, 0.61095, 0.510198, 0.364786, 0.660488, 0.539395, 0.328845, 0.493622, 0.518784, 0.376404, 0.544671, 0.569462, 0.445661, 0.588705, 0.523979, 0.354657, 0.585099, 0.454128, 0.403165, 0.501867, 0.587746, 0.323837, 0.448058, 0.638516, 0.405575, 0.614089, 0.5041, 0.338627, 0.507778, 0.533223, 0.364718, 0.515194, 0.561561, 0.394378, 0.540038, 0.582204, 0.4319, 0.54646, 0.514757, 0.390915, 0.517296, 0.568716, 0.35024, 0.589211, 0.660195, 0.409215, 0.540602, 0.690241, 0.448231, 0.597076, 0.61102, 0.426978, 0.564025, 0.583986, 0.310208, 0.5021, 0.739108, 0.491543, 0.521939, 0.661071, 0.317429, 0.571514, 0.56505, 0.377344, 0.603537, 0.682357, 0.295923, 0.559408, 0.713013, 0.375855, 0.536741, 0.752469, 0.376746, 0.586281, 0.676525, 0.381099, 0.516953, 0.59015, 0.429182, 0.493709, 0.640873, 0.361446, 0.595531, 0.721359, 0.373799, 0.567001, 0.559514, 0.349887, 0.0315004, 0.349537, 0.0377905, 0.488114, 0.039146, 0.173137, 0.035627, 0.213945, 0.0367304, 0.180496, 0.0370536, 0.209034, 0.0342928, 0.227424, 0.0365361, 0.329885, 0.0354471, 0.200999, 0.0367028, 0.194142, 0.052444, 0.303598, 0.0297099, 0.169925, 0.0416357, 0.197477, 0.0351705, 0.111908, 0.0318286, 0.0968789, 0.0330718, 0.153523, 0.038167, 0.430944, 0.0480919, 0.415449, 0.04862, 0.304333, 0.0372298, 0.192228, 0.0353819, 0.195971, 0.0456721, 0.252239, 0.0423815, 0.32091, 0.0354029, 0.290012, 0.0462112, 0.781995, 0.0440465, 0.904593, 0.049833, 0.253267, 0.0314696, 0.873361, 0.0337992, 0.351992, 0.0371723, 0.711684, 0.0374732, 0.442461, 0.0396109, 0.205676
-3028.52,0.928967,0.244218,4,15,0,3115.5,5.03746,1.40671,4.68237,11.1717,8.16482,3.46546,4.0494,1.49921,4.73631,10.4765,2.93818,9.09927,8.65788,1.63991,2.93254,17.5369,5.3013,3.10456,2.88831,12.245,4.96606,4.01058,5.38247,4.28972,3.15215,1.8069,16.5202,1.8652,4.92267,1.95342,3.44034,3.35569,3.73344,1.56595,3.61739,23.5401,24.7419,4.65528,1.43516,6.0123,2.37835,12.9046,2.39943,12.66,7.69424,10.9353,2.74415,18.757,8.21291,3.84259,3.53241,18.9605,2.23786,5.2084,2.03488,8.69278,3.0257,5.9905,12.2374,2.30278,6.21296,2.03855,1.08838,5.48128,1.06596,0.468016,2.5922,1.91302,4.03187,0.857555,0.392569,1.10162,2.30534,0.947523,2.49604,1.09016,2.29812,2.89401,0.827502,0.420291,0.39686,0.747058,3.06486,1.17495,0.980763,0.475813,0.653494,1.52474,1.12594,1.57747,4.12379,0.478137,1.25772,0.387838,0.640908,1.1151,0.538472,0.339012,0.559929,0.298887,0.257011,0.232322,0.236519,0.190301,0.49159,0.319414,0.517573,0.439631,0.524928,0.240342,0.51402,0.324665,0.378672,0.336917,0.316403,0.360184,0.676268,0.437984,0.632281,0.433017,0.439727,0.27311,0.45057,0.321328,0.514428,0.275945,0.42244,0.348042,0.45145,0.634402,0.361624,0.640859,0.66052,0.752001,0.732274,0.791445,0.46199,0.599423,0.421031,0.525394,0.438602,0.706581,0.386206,0.672846,0.605764,0.642847,0.629974,0.634279,0.292131,0.499302,0.345409,0.517302,0.52613,0.682509,0.460081,0.648186,0.4612,0.687978,0.527122,0.588437,0.0100773,0.0265859,0.0784475,0.0602544,0.082469,0.0156768,0.0312066,0.0182543,0.0464207,0.0811635,0.0613965,0.0349751,0.0364703,0.053077,0.0997738,0.00248842,0.015564,0.0202362,0.0536232,0.00553722,0.0316004,0.0627144,0.0223098,0.0496812,0.0341429,0.0443806,0.0893482,0.0304857,0.0243714,0.0360768,0.0504382,0.0635209,0.477637,0.306881,0.456217,0.339507,0.487223,0.65063,0.482965,0.627343,0.0351395,0.0424889,0.060818,0.0331497
-3026.85,0.700498,0.244218,4,15,0,3110.99,5.64576,1.34459,51.6551,2.30752,20.8113,2.29495,1.73657,2.52355,2.98793,4.64945,2.62518,3.07516,8.24349,6.08535,7.68246,1.79083,3.57268,2.64772,6.19796,4.66601,8.9637,3.12079,4.07059,7.93189,3.01047,2.31199,12.2525,2.60498,2.27675,0.883379,1.38167,13.8524,7.09627,7.17318,19.136,10.338,57.0841,13.4038,8.87112,2.3038,3.94843,5.26278,2.72649,4.14998,8.46825,5.30569,3.20137,6.82737,3.99695,6.94397,20.7087,12.0709,4.20257,3.34825,4.45544,3.82732,8.68471,9.03003,13.6943,4.79713,3.85935,0.909559,1.19081,30.6858,0.457218,0.312275,2.94824,1.58997,5.56743,1.38976,0.399773,1.02774,0.625441,1.75517,0.534346,1.70436,1.77655,1.69132,1.6422,0.644857,2.24678,0.520237,0.611419,1.94739,1.26005,1.65645,0.498823,1.32207,2.74467,1.63721,3.40362,0.622349,2.57677,0.914821,0.766855,2.16111,0.454685,0.341375,0.665982,0.320632,0.294691,0.212767,0.294581,0.195898,0.514355,0.340384,0.59927,0.346466,0.45241,0.289744,0.479831,0.327217,0.42636,0.253264,0.28829,0.272512,0.630521,0.445388,0.600074,0.529613,0.418674,0.221046,0.370045,0.279163,0.55093,0.388055,0.419471,0.313905,0.491046,0.628803,0.280206,0.670385,0.651179,0.747357,0.671219,0.77446,0.447347,0.619982,0.334355,0.638324,0.494828,0.648555,0.412662,0.663318,0.507042,0.725536,0.67223,0.686674,0.35413,0.498401,0.358945,0.461392,0.509699,0.737621,0.509048,0.710826,0.397503,0.574674,0.499968,0.63847,0.0542689,0.0298213,0.0538118,0.00898358,0.0541297,0.0398753,0.0342006,0.0296425,0.0382978,0.0396346,0.0663741,0.0152106,0.0527619,0.0617008,0.107507,0.00946553,0.0665985,0.0211999,0.0394799,0.0408139,0.0153493,0.0562109,0.0409814,0.00899489,0.0716268,0.0413333,0.120907,0.0100112,0.0515673,0.0372717,0.0805601,0.0476243,0.467828,0.311503,0.464693,0.323176,0.481597,0.647616,0.467329,0.655481,0.050575,0.040881,0.0679777,0.0213433
-3025.96,0.747143,0.244218,4,15,0,3103.65,8.59739,11.6517,9.0264,10.8007,3.84709,3.33586,5.11129,2.79081,1.67448,2.10092,10.4505,4.95176,15.3035,3.30096,1.48884,3.38765,4.40655,2.73806,7.37999,2.85141,21.7514,2.66269,4.48745,2.7085,6.13988,4.22129,3.16299,9.80358,5.02756,3.05309,2.46412,4.19575,7.32435,9.57553,4.77565,7.28291,23.5731,5.45836,3.90517,18.1228,1.14934,7.12646,4.27915,11.002,11.0654,17.8963,2.76723,3.37677,6.4241,6.25106,14.0998,5.18236,4.17998,0.833262,1.47091,6.7658,2.60879,5.65836,3.80745,24.4705,2.17556,2.30817,3.24636,6.96147,1.12933,0.715562,1.98942,1.10808,4.4799,1.62195,0.882004,0.463846,1.0999,1.82041,2.55402,0.813423,2.89224,1.8237,0.478757,1.44571,0.457832,1.3046,6.80057,0.629623,1.47246,0.395887,0.806022,0.205124,1.04169,0.898577,0.794083,0.470116,0.450343,0.600302,1.24234,1.88647,0.541076,0.354003,0.610431,0.334774,0.176022,0.219687,0.27261,0.221619,0.47737,0.310093,0.528125,0.361161,0.47815,0.200691,0.469102,0.26632,0.40881,0.270244,0.314083,0.24051,0.721108,0.491623,0.646721,0.418226,0.417342,0.288496,0.390355,0.390578,0.551182,0.387595,0.464373,0.368187,0.430558,0.62363,0.338335,0.637367,0.735991,0.730389,0.714633,0.745653,0.48087,0.616559,0.437381,0.599197,0.465315,0.765858,0.42727,0.699251,0.588072,0.721238,0.607156,0.753309,0.248648,0.455463,0.295402,0.568354,0.538951,0.65677,0.550003,0.600693,0.419034,0.605032,0.474398,0.597788,0.0283667,0.0223678,0.0512345,0.0278591,0.0879875,0.0499245,0.012757,0.0327278,0.0417601,0.0733484,0.0344934,0.0396422,0.0565346,0.033451,0.103628,0.0344287,0.00311852,0.00851759,0.0787615,0.00618054,0.0302439,0.052914,0.057877,0.0134201,0.0437069,0.054734,0.0596424,0.00872901,0.0297839,0.00737315,0.0612282,0.0340255,0.471382,0.315304,0.461975,0.325172,0.48843,0.646867,0.480572,0.650202,0.0401878,0.0378288,0.0574527,0.0246266
-3024.9,0.95297,0.244218,4,15,0,3098.76,1.8561,1.64038,4.26827,4.55675,4.52235,2.05659,5.94595,1.37273,19.3712,5.28837,7.5784,4.40381,4.35424,2.82878,11.4324,8.22304,8.74965,0.932676,3.93462,2.59127,7.63225,7.65888,20.5954,2.65391,1.37099,3.67998,1.4861,1.36623,3.63454,10.6682,1.53832,2.37713,2.44981,2.31886,2.06619,3.27348,5.60763,6.02634,9.57046,4.33181,11.8588,6.68466,4.3853,5.10917,2.96136,6.36983,3.41764,13.8572,15.32,5.74708,2.40037,7.95299,2.43219,13.6599,14.3183,1.01249,4.66076,7.793,2.06607,7.38427,2.10942,6.981,1.30106,2.5983,0.737222,0.962155,0.663936,0.974754,1.22118,1.07158,0.887845,1.79208,1.74548,1.20358,0.530627,1.02279,0.920617,0.842517,4.02983,1.21114,1.8683,0.569283,0.271393,0.359631,1.72687,2.89831,2.94986,1.74644,0.944304,1.5946,1.49501,1.63283,1.30551,1.96907,0.345342,0.285,0.461267,0.377361,0.644251,0.329122,0.410186,0.18942,0.229684,0.200717,0.575719,0.387937,0.548449,0.406369,0.484168,0.267045,0.421527,0.263069,0.347667,0.301398,0.351693,0.252923,0.632533,0.340535,0.501354,0.494534,0.458318,0.273231,0.39466,0.290229,0.54132,0.328797,0.408444,0.334655,0.493827,0.606982,0.299852,0.660432,0.543932,0.785301,0.759118,0.772706,0.344903,0.569451,0.397821,0.581489,0.480516,0.701018,0.452628,0.70543,0.609503,0.646915,0.597346,0.743556,0.285609,0.625927,0.448054,0.492472,0.487606,0.690078,0.48273,0.693661,0.432792,0.593664,0.528551,0.602554,0.0449054,0.0156574,0.0558968,0.0104465,0.0458819,0.0252792,0.0111981,0.0265766,0.0793779,0.042612,0.0537295,0.0121422,0.0353163,0.0319376,0.125846,0.0315012,0.0428297,0.0516875,0.0509611,0.00352129,0.0818581,0.0335379,0.0505917,0.0129948,0.0540763,0.0366912,0.12261,0.0161099,0.0258887,0.0775391,0.0630049,0.0627909,0.488897,0.308215,0.437508,0.321452,0.459836,0.652417,0.495762,0.656537,0.0512668,0.0393678,0.0667298,0.0220104
-3028.86,0.963392,0.244218,4,15,0,3094.82,7.25234,4.51882,5.33892,1.64629,7.91597,3.27944,3.62188,1.13339,7.5953,3.19974,4.09912,1.86341,5.86723,1.24592,1.14087,9.11564,8.19859,2.43354,4.61905,2.28898,2.20794,15.5553,11.7214,0.756453,10.3517,9.16365,4.08986,2.20817,5.32178,0.666595,3.4999,1.12686,4.32963,8.75741,3.91646,6.44581,14.84,9.57518,11.2627,4.83877,6.10194,6.4831,9.00551,3.36492,7.78122,3.63543,4.67276,6.8744,8.29016,2.22775,17.0503,4.61201,2.16682,12.4055,4.90139,3.69297,7.22349,12.8128,3.43126,2.19157,3.62373,5.05573,6.78369,3.21535,2.06501,0.499015,2.44865,0.513944,1.67595,0.950901,0.391259,0.333083,3.07791,1.02906,1.64494,0.926537,2.2796,1.64859,0.577516,2.81707,1.02891,1.07707,6.60493,1.27424,0.913387,0.955742,2.33235,0.124319,2.1447,2.65245,1.05556,0.425478,1.15236,1.61491,2.13105,4.31385,0.539972,0.374683,0.580523,0.343822,0.292594,0.230158,0.285136,0.204353,0.517521,0.346932,0.514168,0.391864,0.550553,0.214855,0.50443,0.416476,0.429092,0.269171,0.358302,0.242276,0.72106,0.518301,0.614876,0.49742,0.32997,0.288126,0.393318,0.346871,0.603472,0.332328,0.415735,0.301504,0.408707,0.618783,0.36158,0.643015,0.675154,0.757557,0.691397,0.771676,0.437539,0.588659,0.444625,0.561687,0.376283,0.73373,0.423019,0.558443,0.557527,0.720431,0.574486,0.726934,0.248298,0.445966,0.302082,0.495429,0.605369,0.644046,0.528492,0.634303,0.341603,0.635099,0.506493,0.631417,0.0513208,0.00653354,0.0578968,0.0131627,0.0322521,0.0122854,0.0234672,0.023971,0.0449405,0.0644095,0.0412067,0.0464484,0.0731641,0.0514155,0.0725508,0.0250815,0.0133819,0.0103985,0.0672116,0.0307901,0.0306415,0.0357331,0.0830421,0.00715066,0.0646615,0.0678273,0.0781901,0.0188264,0.0549257,0.0325724,0.0777729,0.0670788,0.498029,0.321819,0.458311,0.343073,0.45631,0.643034,0.479022,0.627863,0.045661,0.0351469,0.0626673,0.0290637
-3045.43,0.878159,0.244218,4,15,0,3129.2,17.3368,10.5453,16.5368,2.41473,1.1089,7.34235,4.39335,2.82025,11.8218,11.1353,10.3866,9.96626,1.48582,13.5895,2.69331,4.51805,3.47432,1.23688,6.00731,2.57753,8.68643,9.05938,5.89521,2.61971,4.19368,2.15142,2.3646,1.1088,2.93622,0.312343,5.41996,5.23942,14.0707,26.9318,19.5195,2.44959,3.18589,17.8448,4.06201,3.84819,9.02179,12.6629,3.40024,17.2529,1.73739,31.1634,1.57466,10.7714,5.96124,1.68686,5.68083,4.25235,3.04386,7.32613,2.61392,2.33901,16.0672,9.38858,5.86689,2.26558,0.685563,2.10591,2.55964,2.93013,1.19893,2.3911,1.25546,0.478801,1.23051,1.51591,0.460796,0.279635,1.3814,1.1558,1.15436,0.499053,1.31415,1.0259,0.618255,0.305108,0.489029,0.950318,1.90816,0.75575,0.921867,1.40981,3.34954,0.379475,1.76072,1.50015,0.737643,0.59099,1.23853,1.18268,1.37267,0.664346,0.54569,0.30031,0.563372,0.274235,0.248691,0.182462,0.288082,0.183215,0.566728,0.41525,0.565695,0.292614,0.41,0.243301,0.395574,0.333229,0.408492,0.260722,0.266522,0.288896,0.613929,0.447952,0.599413,0.521318,0.402985,0.279451,0.417196,0.384763,0.549361,0.382929,0.395101,0.337815,0.425672,0.665399,0.412703,0.716579,0.699389,0.795411,0.649076,0.787254,0.358486,0.545517,0.415152,0.681577,0.512915,0.734947,0.510773,0.655835,0.580693,0.693863,0.616211,0.708067,0.288071,0.504042,0.271324,0.45414,0.558761,0.672913,0.54104,0.607118,0.397628,0.570411,0.45284,0.596075,0.0286384,0.0342908,0.0239249,0.00918592,0.0519204,0.0221275,0.0628428,0.0295315,0.0747853,0.039233,0.0191525,0.0258092,0.0770844,0.0217519,0.0936539,0.0109362,0.0108149,0.0454148,0.117267,0.00303698,0.0979997,0.0480058,0.129263,0.024542,0.0382545,0.0476365,0.0417645,0.00811909,0.053011,0.0466608,0.152059,0.0661106,0.468234,0.314047,0.436369,0.327011,0.477702,0.647813,0.48364,0.65083,0.0540636,0.0381402,0.0799909,0.0221589
