# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bayes_choice_dm_no_hier_1_model
# start_datetime = 2025-05-22 19:47:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/RtmpADBkJ7/standata-3d678b33a4df92.json
# init = 2 (Default)
# random
#   seed = 1920491089
# output
#   file = /work/pi_alc_umass_edu/spconway/scratch/ce_rating/analysis/bayes_choice/bayes_choice_dm_no_hier_1/bayes_choice_dm_no_hier_1-202505221947-3-bc869a.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /work/pi_alc_umass_edu/spconway/scratch/ce_rating/analysis/bayes_choice/bayes_choice_dm_no_hier_1/bayes_choice_dm_no_hier_1-profile-202505221947-3-c56c5d.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=bayes_choice_dm_no_hier_1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1.1.1.1.1,alpha.2.1.1.1.1,alpha.1.2.1.1.1,alpha.2.2.1.1.1,alpha.1.1.2.1.1,alpha.2.1.2.1.1,alpha.1.2.2.1.1,alpha.2.2.2.1.1,alpha.1.1.3.1.1,alpha.2.1.3.1.1,alpha.1.2.3.1.1,alpha.2.2.3.1.1,alpha.1.1.4.1.1,alpha.2.1.4.1.1,alpha.1.2.4.1.1,alpha.2.2.4.1.1,alpha.1.1.1.2.1,alpha.2.1.1.2.1,alpha.1.2.1.2.1,alpha.2.2.1.2.1,alpha.1.1.2.2.1,alpha.2.1.2.2.1,alpha.1.2.2.2.1,alpha.2.2.2.2.1,alpha.1.1.3.2.1,alpha.2.1.3.2.1,alpha.1.2.3.2.1,alpha.2.2.3.2.1,alpha.1.1.4.2.1,alpha.2.1.4.2.1,alpha.1.2.4.2.1,alpha.2.2.4.2.1,alpha.1.1.1.1.2,alpha.2.1.1.1.2,alpha.1.2.1.1.2,alpha.2.2.1.1.2,alpha.1.1.2.1.2,alpha.2.1.2.1.2,alpha.1.2.2.1.2,alpha.2.2.2.1.2,alpha.1.1.3.1.2,alpha.2.1.3.1.2,alpha.1.2.3.1.2,alpha.2.2.3.1.2,alpha.1.1.4.1.2,alpha.2.1.4.1.2,alpha.1.2.4.1.2,alpha.2.2.4.1.2,alpha.1.1.1.2.2,alpha.2.1.1.2.2,alpha.1.2.1.2.2,alpha.2.2.1.2.2,alpha.1.1.2.2.2,alpha.2.1.2.2.2,alpha.1.2.2.2.2,alpha.2.2.2.2.2,alpha.1.1.3.2.2,alpha.2.1.3.2.2,alpha.1.2.3.2.2,alpha.2.2.3.2.2,alpha.1.1.4.2.2,alpha.2.1.4.2.2,alpha.1.2.4.2.2,alpha.2.2.4.2.2,alpha.1.1.1.1.3,alpha.2.1.1.1.3,alpha.1.2.1.1.3,alpha.2.2.1.1.3,alpha.1.1.2.1.3,alpha.2.1.2.1.3,alpha.1.2.2.1.3,alpha.2.2.2.1.3,alpha.1.1.3.1.3,alpha.2.1.3.1.3,alpha.1.2.3.1.3,alpha.2.2.3.1.3,alpha.1.1.4.1.3,alpha.2.1.4.1.3,alpha.1.2.4.1.3,alpha.2.2.4.1.3,alpha.1.1.1.2.3,alpha.2.1.1.2.3,alpha.1.2.1.2.3,alpha.2.2.1.2.3,alpha.1.1.2.2.3,alpha.2.1.2.2.3,alpha.1.2.2.2.3,alpha.2.2.2.2.3,alpha.1.1.3.2.3,alpha.2.1.3.2.3,alpha.1.2.3.2.3,alpha.2.2.3.2.3,alpha.1.1.4.2.3,alpha.2.1.4.2.3,alpha.1.2.4.2.3,alpha.2.2.4.2.3,theta.1.1.1.1.1,theta.2.1.1.1.1,theta.1.2.1.1.1,theta.2.2.1.1.1,theta.1.1.2.1.1,theta.2.1.2.1.1,theta.1.2.2.1.1,theta.2.2.2.1.1,theta.1.1.3.1.1,theta.2.1.3.1.1,theta.1.2.3.1.1,theta.2.2.3.1.1,theta.1.1.4.1.1,theta.2.1.4.1.1,theta.1.2.4.1.1,theta.2.2.4.1.1,theta.1.1.1.2.1,theta.2.1.1.2.1,theta.1.2.1.2.1,theta.2.2.1.2.1,theta.1.1.2.2.1,theta.2.1.2.2.1,theta.1.2.2.2.1,theta.2.2.2.2.1,theta.1.1.3.2.1,theta.2.1.3.2.1,theta.1.2.3.2.1,theta.2.2.3.2.1,theta.1.1.4.2.1,theta.2.1.4.2.1,theta.1.2.4.2.1,theta.2.2.4.2.1,theta.1.1.1.1.2,theta.2.1.1.1.2,theta.1.2.1.1.2,theta.2.2.1.1.2,theta.1.1.2.1.2,theta.2.1.2.1.2,theta.1.2.2.1.2,theta.2.2.2.1.2,theta.1.1.3.1.2,theta.2.1.3.1.2,theta.1.2.3.1.2,theta.2.2.3.1.2,theta.1.1.4.1.2,theta.2.1.4.1.2,theta.1.2.4.1.2,theta.2.2.4.1.2,theta.1.1.1.2.2,theta.2.1.1.2.2,theta.1.2.1.2.2,theta.2.2.1.2.2,theta.1.1.2.2.2,theta.2.1.2.2.2,theta.1.2.2.2.2,theta.2.2.2.2.2,theta.1.1.3.2.2,theta.2.1.3.2.2,theta.1.2.3.2.2,theta.2.2.3.2.2,theta.1.1.4.2.2,theta.2.1.4.2.2,theta.1.2.4.2.2,theta.2.2.4.2.2,theta.1.1.1.1.3,theta.2.1.1.1.3,theta.1.2.1.1.3,theta.2.2.1.1.3,theta.1.1.2.1.3,theta.2.1.2.1.3,theta.1.2.2.1.3,theta.2.2.2.1.3,theta.1.1.3.1.3,theta.2.1.3.1.3,theta.1.2.3.1.3,theta.2.2.3.1.3,theta.1.1.4.1.3,theta.2.1.4.1.3,theta.1.2.4.1.3,theta.2.2.4.1.3,theta.1.1.1.2.3,theta.2.1.1.2.3,theta.1.2.1.2.3,theta.2.2.1.2.3,theta.1.1.2.2.3,theta.2.1.2.2.3,theta.1.2.2.2.3,theta.2.2.2.2.3,theta.1.1.3.2.3,theta.2.1.3.2.3,theta.1.2.3.2.3,theta.2.2.3.2.3,theta.1.1.4.2.3,theta.2.1.4.2.3,theta.1.2.4.2.3,theta.2.2.4.2.3,theta_m.1.1.1,theta_m.2.1.1,theta_m.1.2.1,theta_m.2.2.1,theta_m.1.1.2,theta_m.2.1.2,theta_m.1.2.2,theta_m.2.2.2,theta_m.1.1.3,theta_m.2.1.3,theta_m.1.2.3,theta_m.2.2.3
# Adaptation terminated
# Step size = 0.255124
# Diagonal elements of inverse mass matrix:
# 0.513248, 0.525447, 0.374215, 0.49947, 0.544508, 0.374178, 0.480808, 0.592978, 0.362374, 0.649577, 0.571465, 0.323028, 0.600733, 0.567342, 0.414692, 0.519687, 0.508645, 0.325709, 0.52551, 0.5486, 0.381558, 0.618912, 0.542256, 0.363111, 0.559708, 0.521117, 0.356716, 0.550926, 0.545052, 0.420091, 0.512128, 0.677077, 0.304133, 0.637087, 0.554212, 0.378816, 0.549696, 0.513263, 0.414394, 0.591994, 0.589471, 0.43824, 0.564967, 0.56656, 0.447896, 0.530459, 0.569976, 0.393312, 0.619998, 0.691073, 0.30268, 0.520563, 0.599643, 0.335147, 0.540561, 0.680384, 0.401907, 0.535559, 0.641158, 0.321688, 0.569357, 0.586766, 0.424349, 0.479724, 0.688432, 0.37971, 0.474797, 0.678959, 0.390175, 0.536338, 0.563387, 0.356661, 0.511518, 0.548569, 0.335219, 0.540315, 0.744035, 0.338097, 0.510157, 0.632553, 0.356749, 0.549542, 0.54991, 0.326107, 0.525163, 0.509582, 0.33053, 0.505903, 0.606988, 0.346065, 0.583458, 0.624081, 0.307207, 0.515801, 0.571834, 0.391834, 0.0425629, 0.218141, 0.0375605, 0.389435, 0.0432542, 0.145767, 0.0403222, 0.192914, 0.0355592, 0.169327, 0.0388436, 0.188599, 0.0338348, 0.171994, 0.0362602, 0.335426, 0.0366877, 0.231075, 0.0388591, 0.152538, 0.0404168, 0.239875, 0.0380195, 0.163719, 0.0365882, 0.197418, 0.0399672, 0.105141, 0.0386882, 0.0966034, 0.0364107, 0.154053, 0.0428019, 0.421157, 0.03956, 0.42763, 0.0490396, 0.358528, 0.034958, 0.23515, 0.0354478, 0.235493, 0.0451463, 0.250306, 0.0458324, 0.330362, 0.0389258, 0.330406, 0.046156, 0.882007, 0.0521131, 0.789529, 0.0608168, 0.314182, 0.040128, 0.761405, 0.0320901, 0.305134, 0.0341981, 0.794431, 0.0496848, 0.456125, 0.0408312, 0.216401
-3028.6,0.805845,0.255124,4,15,0,3087.67,2.78424,3.27108,2.0416,19.6531,3.01918,1.96962,1.86094,1.55172,6.40447,0.466071,3.58327,1.95102,15.5902,3.75716,14.0498,2.31743,5.37958,2.08866,0.787721,12.2596,4.38236,6.59829,1.6882,2.23708,9.14379,2.33634,3.29415,3.36925,27.887,8.42083,4.10563,1.04743,2.96239,6.23792,5.46646,18.7951,2.08773,6.08926,8.84529,6.65454,2.02442,2.36091,3.17173,1.9172,9.87716,10.5237,9.70039,7.20414,9.92343,2.71092,4.62626,40.6759,1.49747,7.05278,1.82797,3.24857,12.8098,8.68625,2.07996,6.19058,20.0829,18.8117,4.44534,5.83221,1.23393,0.644664,0.554197,1.50828,0.932,1.07384,1.05473,1.41914,1.73809,1.40429,1.61805,0.653898,1.51744,3.75064,1.95406,0.883335,0.793786,0.560021,2.21855,1.63203,0.444166,1.96583,0.392327,0.502061,2.54339,1.41524,2.40325,2.47062,1.09397,1.87878,1.70368,0.376484,0.501018,0.308376,0.567844,0.286286,0.302849,0.198155,0.190808,0.162998,0.538624,0.324335,0.534383,0.488667,0.550747,0.249092,0.515882,0.378065,0.454158,0.26998,0.3982,0.239873,0.67736,0.427896,0.611788,0.517827,0.421457,0.208838,0.433661,0.294481,0.618367,0.334419,0.451131,0.30612,0.425747,0.663555,0.38975,0.675675,0.674946,0.766299,0.776274,0.805502,0.410556,0.614731,0.394299,0.493005,0.400882,0.715598,0.390797,0.580762,0.532052,0.704415,0.549233,0.741009,0.25321,0.539502,0.338845,0.471002,0.535675,0.674841,0.501161,0.669343,0.351181,0.626064,0.457329,0.662911,0.0732351,0.0280693,0.0424064,0.0380388,0.0222051,0.0355461,0.0329182,0.0315004,0.0508199,0.0609342,0.0713184,0.0183285,0.0483716,0.0353102,0.0933209,0.0411727,0.0137893,0.0256055,0.052567,0.0191173,0.0694308,0.0326021,0.0493665,0.0111707,0.0428686,0.11632,0.0651775,0.036176,0.0304513,0.0395169,0.0915398,0.0309691,0.508072,0.290136,0.462962,0.33429,0.448031,0.663126,0.474711,0.637401,0.0438965,0.0467381,0.0623268,0.0283092
-3026.07,0.986297,0.255124,4,15,0,3107.78,5.67259,3.75909,6.94281,0.532897,0.850409,0.480151,3.22634,0.818623,4.33085,3.5766,5.0298,5.50982,4.40114,5.33769,2.35341,4.15862,2.29073,0.819676,6.60651,2.82561,5.63681,9.70168,9.01186,3.9216,11.3475,1.85419,1.58252,10.4208,2.89085,2.17735,1.56672,3.13587,3.3735,5.29486,1.313,1.80075,2.18285,1.28388,2.19351,3.33773,6.43125,2.51066,2.70397,13.0502,5.20752,8.50534,3.74412,21.3181,2.1379,1.1456,2.66203,8.16889,3.95296,8.99155,2.90314,2.19293,12.709,12.4029,3.35895,9.47124,3.67962,7.19315,1.68856,1.77901,1.62652,0.764872,2.8175,0.770199,0.449707,0.433885,0.485705,0.797728,0.867492,0.43668,1.44805,1.31713,1.73355,0.304805,2.07645,1.31552,1.10903,0.882055,0.660492,1.63072,2.85394,1.29995,2.76006,0.876149,1.05075,1.55452,0.186381,0.650452,1.13838,0.768696,0.91625,0.512221,0.556739,0.349814,0.599244,0.328656,0.295641,0.235824,0.375099,0.209487,0.561642,0.347641,0.552194,0.351029,0.413989,0.283072,0.435713,0.263893,0.366987,0.299622,0.300175,0.303597,0.633289,0.464216,0.612165,0.458868,0.457337,0.232297,0.382955,0.282143,0.540174,0.321829,0.458852,0.318039,0.40946,0.634359,0.304542,0.665184,0.617159,0.743796,0.600584,0.750066,0.378869,0.60837,0.396665,0.627204,0.541244,0.686863,0.470778,0.724796,0.595734,0.67637,0.637745,0.676355,0.320894,0.486843,0.319818,0.526051,0.511406,0.748228,0.541683,0.705544,0.448031,0.656356,0.481865,0.621971,0.0338011,0.0158273,0.0962139,0.00616002,0.0872001,0.0203802,0.0243172,0.0404465,0.0594892,0.0439887,0.051141,0.0217671,0.0447672,0.0300659,0.093509,0.0113116,0.037279,0.0240079,0.0620805,0.0200484,0.0458163,0.0489404,0.0680167,0.0150801,0.0312564,0.0194744,0.0753624,0.0123123,0.0117947,0.021815,0.0592834,0.0599901,0.478225,0.316789,0.46455,0.314464,0.47785,0.655148,0.46921,0.662146,0.0439255,0.0280625,0.0662405,0.0233895
-3031.83,0.991024,0.255124,4,15,0,3098.74,21.1139,2.93395,2.06136,2.27882,5.42219,1.57749,2.54122,1.92836,10.5929,10.9422,11.9083,3.02044,41.2027,5.70251,10.1255,4.47103,1.82444,1.24451,0.861097,3.96027,12.3041,2.86696,3.60938,3.59999,4.73425,4.34859,1.14837,14.6954,4.71952,10.1726,5.06535,1.04842,22.888,5.6503,2.03887,4.38522,4.25941,10.9143,16.629,9.92271,2.21356,29.4849,9.62206,2.50785,31.1759,15.9032,7.58924,3.89826,3.12104,6.41049,11.5196,5.35717,3.79806,3.96477,4.20474,7.36522,12.7621,5.78366,1.89083,9.41565,2.61392,8.06439,3.13836,2.73028,1.3499,0.617369,0.771884,0.516166,0.311025,1.87005,0.930284,2.64303,2.58224,3.20712,1.66983,0.555173,2.38902,0.609801,1.88946,0.407705,0.859502,0.311616,2.8118,0.55564,1.40271,1.53847,0.795583,0.643422,1.51715,1.04299,4.2417,0.577551,0.672713,1.91646,1.52913,1.64199,0.543026,0.351475,0.579622,0.276824,0.292051,0.230701,0.175653,0.182831,0.603738,0.326553,0.583125,0.418745,0.512388,0.211417,0.454507,0.297783,0.499596,0.239104,0.298954,0.250997,0.643202,0.486486,0.581365,0.463227,0.386075,0.234306,0.329029,0.413882,0.574366,0.38256,0.440201,0.43435,0.41714,0.626494,0.363983,0.699228,0.666231,0.751215,0.807122,0.767285,0.321394,0.626672,0.380295,0.559768,0.426987,0.771206,0.433105,0.684862,0.482542,0.721588,0.64554,0.740453,0.252949,0.475347,0.359415,0.529749,0.569946,0.726786,0.569002,0.579005,0.391126,0.569935,0.475997,0.514146,0.0398338,0.0220313,0.0563953,0.0239486,0.0417185,0.018084,0.0172253,0.0498837,0.0748675,0.0467757,0.0365798,0.0214868,0.0606256,0.0173772,0.112387,0.0173559,0.0178619,0.0393082,0.0555056,0.00854978,0.103849,0.038167,0.0592196,0.00702313,0.0439781,0.0389076,0.101969,0.00711281,0.0345084,0.047505,0.0838025,0.0515038,0.506805,0.307825,0.430307,0.34233,0.441039,0.658655,0.504307,0.634312,0.0521554,0.0335195,0.0653856,0.0233581
-3056.94,0.856112,0.255124,4,15,0,3124.73,9.39379,0.943692,5.06168,4.85079,2.26285,21.6105,2.4014,9.54924,5.54379,9.47032,4.26718,3.77874,8.33683,2.92798,5.24078,1.90919,2.5675,8.32269,4.69774,0.611878,3.14406,5.51985,2.01338,3.49889,18.9602,0.852712,3.24193,3.22439,11.7783,4.12536,3.0055,2.79566,9.73685,0.830877,3.52641,11.1679,8.28035,30.5818,4.05681,24.4191,5.01375,7.68834,3.43818,4.22328,9.08388,11.2167,8.37528,5.65218,1.85089,9.24641,3.56004,1.18808,2.45031,8.04497,0.532304,1.89772,30.9118,10.4057,2.11704,10.4367,10.9969,6.32792,2.86338,0.432857,2.25103,0.211932,0.613683,0.938485,0.276126,2.10945,0.968868,2.74018,1.81759,2.57202,0.323969,1.29278,6.07644,0.915526,3.73179,0.969071,0.506392,0.544483,0.889837,0.581515,1.99545,0.771316,1.76079,0.727697,2.43729,1.30964,0.630646,0.158736,0.525978,0.855879,0.759159,1.10341,0.51913,0.328252,0.610812,0.318325,0.331524,0.23278,0.207411,0.218447,0.627716,0.326603,0.470556,0.345575,0.394622,0.181891,0.423334,0.335778,0.426726,0.311002,0.26068,0.304377,0.667867,0.308575,0.634549,0.446024,0.433074,0.198514,0.310493,0.402864,0.566092,0.42487,0.426298,0.283375,0.460211,0.642403,0.356929,0.66947,0.641809,0.710319,0.723614,0.727847,0.307194,0.609689,0.466545,0.598266,0.529105,0.792757,0.48987,0.658259,0.568745,0.676533,0.681527,0.69272,0.283732,0.6434,0.321847,0.548115,0.531193,0.744252,0.590241,0.584514,0.415233,0.536469,0.518738,0.642537,0.0206588,0.0293443,0.0322593,0.0122052,0.0266666,0.0569014,0.0689753,0.0537063,0.0650897,0.0637084,0.0628991,0.0561588,0.0762725,0.025352,0.0867963,0.00596255,0.00452968,0.0124653,0.0577934,0.00290297,0.0484011,0.0480244,0.0436039,0.00586105,0.0357336,0.0572344,0.099266,0.0126213,0.0186747,0.0386603,0.054964,0.0740885,0.495844,0.289061,0.418017,0.331846,0.467153,0.669478,0.518664,0.640216,0.0370033,0.0414613,0.0633197,0.0279383
-3039.9,0.978991,0.255124,4,15,0,3134.64,2.8523,1.13397,26.3307,3.40488,3.64402,1.7994,4.65435,9.45989,4.1583,3.51767,3.15401,2.96462,4.84787,1.21057,5.74483,8.74463,0.543362,2.9606,3.45567,0.78735,14.6639,9.87061,5.55933,2.44102,13.6837,5.44128,2.46542,5.10668,20.1626,5.35678,7.10989,1.7308,1.63117,3.44552,7.66698,8.2725,4.65374,11.4313,12.9452,21.1371,2.8545,21.3182,6.08165,5.22901,4.64978,3.37585,4.60374,10.5414,3.54867,8.9244,21.9446,4.73346,4.62344,18.7342,3.3671,7.48575,11.2156,1.49557,4.58266,2.13742,13.5897,4.96757,9.00386,6.53476,0.937154,1.96928,0.411863,0.857071,1.12361,3.03447,1.13155,2.94225,0.580059,2.54318,0.708914,0.575227,0.599145,1.1466,1.32242,0.500889,0.907062,0.523405,1.71386,0.701307,2.35961,0.602253,0.387735,1.01384,3.57735,0.769055,1.09277,0.565133,1.68994,1.79504,1.44876,2.65815,0.49463,0.349902,0.638744,0.240716,0.273448,0.233303,0.32754,0.239452,0.470871,0.367197,0.446984,0.433336,0.516841,0.216688,0.45466,0.320698,0.414338,0.304056,0.2986,0.238394,0.644078,0.396821,0.536268,0.428511,0.459511,0.30129,0.397779,0.415157,0.583869,0.357346,0.438106,0.339936,0.45761,0.638451,0.286548,0.750119,0.69212,0.736328,0.654569,0.730006,0.45694,0.574425,0.5237,0.547886,0.421693,0.75414,0.435637,0.668377,0.581953,0.687565,0.656568,0.746776,0.272322,0.571797,0.419914,0.557814,0.484347,0.673644,0.518415,0.583191,0.404816,0.617914,0.452776,0.583732,0.0477605,0.0116466,0.0747079,0.00916531,0.0344321,0.0303683,0.0178916,0.0305413,0.0721887,0.0583784,0.029316,0.0187776,0.0614662,0.0291723,0.109703,0.0109248,0.00370936,0.00837933,0.0448321,0.01483,0.0836004,0.031382,0.0438181,0.0136751,0.0561421,0.0250653,0.0838063,0.00165189,0.0113148,0.02474,0.109118,0.0763319,0.482198,0.315825,0.442335,0.332025,0.471475,0.656783,0.493516,0.645988,0.0463268,0.0273915,0.0641491,0.0219872
-3035,0.982078,0.255124,4,15,0,3113.96,4.9316,4.67143,3.38465,1.57689,1.206,1.92604,1.72285,6.70797,2.90534,9.65211,6.72791,0.639768,4.40034,1.44567,4.53463,6.32162,2.14258,5.42023,6.06991,3.27602,10.6392,4.38063,5.13263,1.59875,18.1785,0.97119,3.25024,3.44291,4.66629,3.01764,4.1173,3.52855,0.600553,5.9511,4.51322,7.00133,2.22476,4.34402,2.08258,21.3268,1.62302,4.06673,3.19313,5.87865,2.60444,3.56511,6.43382,15.5932,7.32031,4.37521,4.3948,3.28493,8.84075,3.13391,2.61471,2.67727,16.7536,1.29664,1.97563,2.81565,3.98559,2.65833,4.67213,7.63558,1.73015,0.687543,4.02567,0.689965,0.823613,1.12618,1.48616,1.76337,0.525139,1.67098,0.526079,0.947279,1.90485,1.85771,1.98289,0.30319,1.04802,1.14694,1.53155,0.902665,2.57794,0.565308,1.29453,0.511682,1.98207,0.409465,1.69902,0.753131,0.760634,1.10901,1.95877,2.17078,0.561821,0.341941,0.581905,0.264079,0.296766,0.227771,0.281421,0.239427,0.539557,0.323452,0.459721,0.384138,0.531146,0.280736,0.50202,0.366899,0.329454,0.252707,0.327857,0.301684,0.638697,0.450396,0.578949,0.423795,0.430856,0.319625,0.411658,0.433351,0.560197,0.355435,0.436522,0.310708,0.413123,0.635865,0.350835,0.723697,0.670252,0.726072,0.701984,0.744531,0.423426,0.60773,0.514927,0.587864,0.435715,0.624446,0.41596,0.620173,0.666816,0.743027,0.608112,0.682601,0.304804,0.51546,0.342028,0.569501,0.524661,0.636774,0.524734,0.565554,0.393599,0.558148,0.489891,0.638799,0.0250558,0.0221937,0.0672597,0.0122234,0.0329817,0.0461562,0.0165948,0.0160423,0.0370171,0.0688182,0.0253522,0.0279973,0.0331391,0.0948176,0.0820192,0.0129279,0.00373022,0.00426642,0.0640303,0.0157149,0.0564997,0.0341432,0.0790229,0.00670349,0.0444834,0.0436011,0.0636072,0.00109496,0.0462035,0.0864168,0.0735872,0.0504926,0.486062,0.319008,0.447507,0.34051,0.479049,0.63094,0.493559,0.64159,0.0348888,0.0500517,0.0589342,0.0178996
