# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bayes_choice_dm_no_hier_1_model
# start_datetime = 2025-05-22 19:40:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/RtmpADBkJ7/standata-3d678b2ea7f543.json
# init = 2 (Default)
# random
#   seed = 957408569
# output
#   file = /work/pi_alc_umass_edu/spconway/scratch/ce_rating/analysis/bayes_choice/bayes_choice_dm_no_hier_1/bayes_choice_dm_no_hier_1-202505221940-3-b55b1f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /work/pi_alc_umass_edu/spconway/scratch/ce_rating/analysis/bayes_choice/bayes_choice_dm_no_hier_1/bayes_choice_dm_no_hier_1-profile-202505221940-3-64b25c.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=bayes_choice_dm_no_hier_1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1.1.1.1.1,alpha.2.1.1.1.1,alpha.1.2.1.1.1,alpha.2.2.1.1.1,alpha.1.1.2.1.1,alpha.2.1.2.1.1,alpha.1.2.2.1.1,alpha.2.2.2.1.1,alpha.1.1.3.1.1,alpha.2.1.3.1.1,alpha.1.2.3.1.1,alpha.2.2.3.1.1,alpha.1.1.4.1.1,alpha.2.1.4.1.1,alpha.1.2.4.1.1,alpha.2.2.4.1.1,alpha.1.1.1.2.1,alpha.2.1.1.2.1,alpha.1.2.1.2.1,alpha.2.2.1.2.1,alpha.1.1.2.2.1,alpha.2.1.2.2.1,alpha.1.2.2.2.1,alpha.2.2.2.2.1,alpha.1.1.3.2.1,alpha.2.1.3.2.1,alpha.1.2.3.2.1,alpha.2.2.3.2.1,alpha.1.1.4.2.1,alpha.2.1.4.2.1,alpha.1.2.4.2.1,alpha.2.2.4.2.1,alpha.1.1.1.1.2,alpha.2.1.1.1.2,alpha.1.2.1.1.2,alpha.2.2.1.1.2,alpha.1.1.2.1.2,alpha.2.1.2.1.2,alpha.1.2.2.1.2,alpha.2.2.2.1.2,alpha.1.1.3.1.2,alpha.2.1.3.1.2,alpha.1.2.3.1.2,alpha.2.2.3.1.2,alpha.1.1.4.1.2,alpha.2.1.4.1.2,alpha.1.2.4.1.2,alpha.2.2.4.1.2,alpha.1.1.1.2.2,alpha.2.1.1.2.2,alpha.1.2.1.2.2,alpha.2.2.1.2.2,alpha.1.1.2.2.2,alpha.2.1.2.2.2,alpha.1.2.2.2.2,alpha.2.2.2.2.2,alpha.1.1.3.2.2,alpha.2.1.3.2.2,alpha.1.2.3.2.2,alpha.2.2.3.2.2,alpha.1.1.4.2.2,alpha.2.1.4.2.2,alpha.1.2.4.2.2,alpha.2.2.4.2.2,alpha.1.1.1.1.3,alpha.2.1.1.1.3,alpha.1.2.1.1.3,alpha.2.2.1.1.3,alpha.1.1.2.1.3,alpha.2.1.2.1.3,alpha.1.2.2.1.3,alpha.2.2.2.1.3,alpha.1.1.3.1.3,alpha.2.1.3.1.3,alpha.1.2.3.1.3,alpha.2.2.3.1.3,alpha.1.1.4.1.3,alpha.2.1.4.1.3,alpha.1.2.4.1.3,alpha.2.2.4.1.3,alpha.1.1.1.2.3,alpha.2.1.1.2.3,alpha.1.2.1.2.3,alpha.2.2.1.2.3,alpha.1.1.2.2.3,alpha.2.1.2.2.3,alpha.1.2.2.2.3,alpha.2.2.2.2.3,alpha.1.1.3.2.3,alpha.2.1.3.2.3,alpha.1.2.3.2.3,alpha.2.2.3.2.3,alpha.1.1.4.2.3,alpha.2.1.4.2.3,alpha.1.2.4.2.3,alpha.2.2.4.2.3,theta.1.1.1.1.1,theta.2.1.1.1.1,theta.1.2.1.1.1,theta.2.2.1.1.1,theta.1.1.2.1.1,theta.2.1.2.1.1,theta.1.2.2.1.1,theta.2.2.2.1.1,theta.1.1.3.1.1,theta.2.1.3.1.1,theta.1.2.3.1.1,theta.2.2.3.1.1,theta.1.1.4.1.1,theta.2.1.4.1.1,theta.1.2.4.1.1,theta.2.2.4.1.1,theta.1.1.1.2.1,theta.2.1.1.2.1,theta.1.2.1.2.1,theta.2.2.1.2.1,theta.1.1.2.2.1,theta.2.1.2.2.1,theta.1.2.2.2.1,theta.2.2.2.2.1,theta.1.1.3.2.1,theta.2.1.3.2.1,theta.1.2.3.2.1,theta.2.2.3.2.1,theta.1.1.4.2.1,theta.2.1.4.2.1,theta.1.2.4.2.1,theta.2.2.4.2.1,theta.1.1.1.1.2,theta.2.1.1.1.2,theta.1.2.1.1.2,theta.2.2.1.1.2,theta.1.1.2.1.2,theta.2.1.2.1.2,theta.1.2.2.1.2,theta.2.2.2.1.2,theta.1.1.3.1.2,theta.2.1.3.1.2,theta.1.2.3.1.2,theta.2.2.3.1.2,theta.1.1.4.1.2,theta.2.1.4.1.2,theta.1.2.4.1.2,theta.2.2.4.1.2,theta.1.1.1.2.2,theta.2.1.1.2.2,theta.1.2.1.2.2,theta.2.2.1.2.2,theta.1.1.2.2.2,theta.2.1.2.2.2,theta.1.2.2.2.2,theta.2.2.2.2.2,theta.1.1.3.2.2,theta.2.1.3.2.2,theta.1.2.3.2.2,theta.2.2.3.2.2,theta.1.1.4.2.2,theta.2.1.4.2.2,theta.1.2.4.2.2,theta.2.2.4.2.2,theta.1.1.1.1.3,theta.2.1.1.1.3,theta.1.2.1.1.3,theta.2.2.1.1.3,theta.1.1.2.1.3,theta.2.1.2.1.3,theta.1.2.2.1.3,theta.2.2.2.1.3,theta.1.1.3.1.3,theta.2.1.3.1.3,theta.1.2.3.1.3,theta.2.2.3.1.3,theta.1.1.4.1.3,theta.2.1.4.1.3,theta.1.2.4.1.3,theta.2.2.4.1.3,theta.1.1.1.2.3,theta.2.1.1.2.3,theta.1.2.1.2.3,theta.2.2.1.2.3,theta.1.1.2.2.3,theta.2.1.2.2.3,theta.1.2.2.2.3,theta.2.2.2.2.3,theta.1.1.3.2.3,theta.2.1.3.2.3,theta.1.2.3.2.3,theta.2.2.3.2.3,theta.1.1.4.2.3,theta.2.1.4.2.3,theta.1.2.4.2.3,theta.2.2.4.2.3,theta_m.1.1.1,theta_m.2.1.1,theta_m.1.2.1,theta_m.2.2.1,theta_m.1.1.2,theta_m.2.1.2,theta_m.1.2.2,theta_m.2.2.2,theta_m.1.1.3,theta_m.2.1.3,theta_m.1.2.3,theta_m.2.2.3
# Adaptation terminated
# Step size = 0.254692
# Diagonal elements of inverse mass matrix:
# 0.515995, 0.55511, 0.387826, 0.521601, 0.558134, 0.342105, 0.436646, 0.559477, 0.402453, 0.593859, 0.572563, 0.40652, 0.547652, 0.503883, 0.40565, 0.566452, 0.573529, 0.389482, 0.579718, 0.575927, 0.367452, 0.549952, 0.584086, 0.354915, 0.634955, 0.535382, 0.365558, 0.408612, 0.569555, 0.384706, 0.619555, 0.762086, 0.463153, 0.582141, 0.471043, 0.32041, 0.620147, 0.574157, 0.388455, 0.482543, 0.524352, 0.382413, 0.484554, 0.490217, 0.37355, 0.504224, 0.498205, 0.375354, 0.50311, 0.557439, 0.380627, 0.503996, 0.603805, 0.386297, 0.458487, 0.725786, 0.414107, 0.543391, 0.62614, 0.385966, 0.593097, 0.543347, 0.335538, 0.542908, 0.609704, 0.341599, 0.627886, 0.818321, 0.33893, 0.51778, 0.577411, 0.404187, 0.543039, 0.695214, 0.369712, 0.484843, 0.692068, 0.346584, 0.482091, 0.666703, 0.373609, 0.498294, 0.570807, 0.343667, 0.559389, 0.65596, 0.385366, 0.564931, 0.6814, 0.373202, 0.586458, 0.711823, 0.380528, 0.553931, 0.660644, 0.34591, 0.0370033, 0.298018, 0.0367846, 0.430829, 0.0339908, 0.15166, 0.0317955, 0.221397, 0.0358184, 0.189872, 0.0433517, 0.21425, 0.0356981, 0.160632, 0.0334587, 0.365104, 0.0382864, 0.197227, 0.0389832, 0.165638, 0.0546628, 0.390645, 0.0363678, 0.156882, 0.0339115, 0.199935, 0.0408077, 0.108039, 0.0334812, 0.0938583, 0.0303495, 0.126148, 0.0342139, 0.413863, 0.0438005, 0.414374, 0.0432201, 0.36113, 0.0342284, 0.251262, 0.0458268, 0.211482, 0.0517449, 0.241447, 0.0447652, 0.3585, 0.0353403, 0.312431, 0.0397501, 0.686084, 0.0400955, 1.35338, 0.0554278, 0.303203, 0.0307157, 0.789929, 0.036328, 0.302456, 0.0356845, 0.806087, 0.036711, 0.413555, 0.0421309, 0.195772
-3035.63,0.982924,0.254692,4,15,0,3120.44,3.31224,8.97904,8.52509,3.84137,1.13361,2.28527,1.3112,1.28713,3.16487,3.28916,4.8123,6.13855,5.6907,3.02289,3.58509,8.1025,0.690104,4.70161,11.2362,1.40447,9.24768,4.77272,6.46976,5.15049,1.61006,0.697235,0.48094,3.94023,2.74331,1.03726,3.03088,2.96215,4.68742,9.52882,5.48947,6.08705,0.933284,2.61745,10.3513,1.13639,1.63886,7.10975,0.79378,6.72393,15.613,12.4011,5.70008,8.23922,2.01043,5.98834,14.5452,3.12434,4.7859,3.07308,7.61216,7.07885,2.87294,2.73765,1.88739,13.4456,8.23939,0.910324,4.39376,6.12325,0.752588,0.758509,2.10567,0.510085,0.940756,0.63246,0.727993,0.960576,1.74103,1.28538,1.16398,3.44755,3.16766,1.71842,1.62898,0.689619,0.916487,0.418569,2.73253,0.579712,2.15196,0.164991,1.44605,0.595174,0.579708,0.928337,1.99061,0.87792,0.959856,0.958411,3.0266,1.53716,0.583683,0.388315,0.623769,0.288268,0.279593,0.214444,0.294285,0.201373,0.599792,0.30081,0.532114,0.308992,0.446936,0.227647,0.492624,0.336939,0.361076,0.338428,0.24008,0.339278,0.671761,0.483225,0.610921,0.41894,0.394367,0.301287,0.310721,0.283751,0.505929,0.312027,0.386938,0.388289,0.367003,0.594116,0.294975,0.70619,0.644291,0.742566,0.67785,0.759257,0.34995,0.650269,0.409448,0.668262,0.500074,0.754506,0.423525,0.615657,0.598593,0.650943,0.68265,0.644534,0.265131,0.490593,0.30505,0.578407,0.562125,0.631019,0.531628,0.702129,0.468773,0.662437,0.515343,0.579092,0.0493136,0.0175689,0.0812562,0.00554151,0.0761158,0.0429903,0.0278652,0.0393695,0.0502578,0.0489211,0.0584387,0.0227465,0.0529902,0.017847,0.083851,0.0474034,0.0403304,0.0106285,0.0772705,0.0161883,0.0631081,0.0261829,0.0840286,0.00265319,0.0435073,0.0676941,0.157651,0.0141191,0.0252986,0.0255358,0.0977188,0.0326185,0.480392,0.320773,0.436432,0.320729,0.469492,0.647056,0.480058,0.656691,0.0501152,0.0321711,0.08351,0.02258
-3043.09,0.896176,0.254692,4,15,0,3123.75,3.85219,9.67746,8.07805,3.13672,1.37951,4.03627,1.99333,1.15971,7.13624,1.88757,4.31252,3.27393,4.83042,6.55144,3.47813,6.63536,0.78331,4.94539,10.8067,1.06787,9.82946,6.64778,5.89068,6.34549,1.50249,0.639274,0.733787,3.03564,5.39383,2.07304,3.91645,2.89337,2.62507,14.014,8.53098,19.7249,1.62296,1.90645,5.10621,1.1622,1.40788,7.42303,0.523823,13.4207,7.32803,20.2599,6.5104,9.68701,1.58581,9.10627,23.5452,3.66964,9.73005,3.86679,5.12929,5.18679,4.59329,3.93081,2.76504,9.22908,9.04114,0.843784,2.44559,6.35318,1.12739,1.25208,3.42197,0.292508,0.720675,0.754166,1.40575,1.45824,2.39015,1.13906,1.56668,3.89068,5.05886,1.45563,1.82537,1.33994,0.897021,0.519067,2.37501,0.691986,3.21789,0.0969597,2.11569,0.786043,0.72386,0.748281,1.91263,0.988903,0.748549,0.810808,2.20855,1.25151,0.599934,0.37526,0.635854,0.281656,0.28496,0.225891,0.241119,0.20673,0.564706,0.359177,0.536226,0.287402,0.448032,0.2566,0.488615,0.368119,0.355178,0.345698,0.251859,0.355099,0.654968,0.502628,0.618437,0.399675,0.366676,0.288357,0.327897,0.322536,0.545148,0.278725,0.420407,0.409121,0.356554,0.600459,0.293702,0.706627,0.642253,0.742395,0.723629,0.736218,0.374315,0.592773,0.393468,0.665492,0.497664,0.719735,0.422239,0.598359,0.611963,0.645456,0.661007,0.629819,0.286707,0.476295,0.308518,0.597633,0.581838,0.64184,0.523342,0.668156,0.435459,0.689821,0.486107,0.565688,0.043511,0.0242806,0.0704439,0.0117175,0.0727872,0.031714,0.0352516,0.0570519,0.0609792,0.0480498,0.0703053,0.0471058,0.0543037,0.0236652,0.0891463,0.0335218,0.032859,0.00884543,0.0871348,0.0150819,0.0583257,0.0210769,0.0730447,0.00269117,0.0514861,0.0698029,0.148761,0.00930793,0.0193927,0.0314535,0.0934861,0.0251907,0.47745,0.329042,0.440052,0.328792,0.473344,0.638597,0.476502,0.645999,0.0492056,0.032361,0.0834467,0.0252086
-3028.22,0.950375,0.254692,4,15,0,3122.38,4.38581,3.52617,10.3055,3.01281,3.57748,0.750315,4.88517,2.09862,2.13022,3.55552,1.85302,10.5914,8.32581,1.48417,8.6086,18.5785,8.48372,2.53773,1.09676,4.99006,9.98363,1.19469,13.52,4.96042,3.32436,1.65625,2.06711,4.91883,3.33884,1.69627,2.5565,4.5052,4.78247,8.0264,2.22754,1.66936,5.20024,6.81474,6.37797,11.4242,4.21999,3.96399,3.18046,13.332,3.52201,10.6683,7.30032,22.3127,8.4093,10.7961,2.4975,30.8245,3.73438,2.37915,12.2037,6.16151,2.00422,3.37449,2.1235,2.1822,1.69051,5.50508,5.22867,18.2404,0.859042,1.3205,1.14448,1.37934,0.940482,0.50674,1.044,0.580855,0.712599,1.70365,1.25948,0.816959,0.627866,0.586157,3.26487,2.20837,1.20804,2.9461,2.05632,0.761527,1.22288,0.242558,1.01318,0.544387,1.43138,0.620955,0.831178,0.689687,0.236281,0.969882,1.28496,2.11646,0.455635,0.412939,0.623553,0.356929,0.327628,0.235306,0.228108,0.210091,0.546204,0.261823,0.47253,0.417277,0.448075,0.202329,0.496202,0.32009,0.433611,0.234689,0.32213,0.185769,0.713461,0.483622,0.547948,0.494463,0.469556,0.194889,0.50418,0.399319,0.567244,0.342433,0.447069,0.279758,0.522203,0.56084,0.300666,0.631379,0.635115,0.730547,0.742028,0.764011,0.387538,0.683417,0.467399,0.54607,0.462656,0.780609,0.387137,0.666157,0.543407,0.684288,0.603656,0.811231,0.241589,0.462878,0.416219,0.494666,0.488034,0.776394,0.432336,0.590508,0.400754,0.614251,0.496518,0.630471,0.0221613,0.0262214,0.0757804,0.0116921,0.0372566,0.0341469,0.0298642,0.0258983,0.0662573,0.0547602,0.060071,0.036653,0.0892693,0.0170624,0.116661,0.0137532,0.0229821,0.0810229,0.0742139,0.00299994,0.0449492,0.0535002,0.0358326,0.0108717,0.0424105,0.0287167,0.0634843,0.0101738,0.0320022,0.0433163,0.0564136,0.0897711,0.495177,0.296004,0.455215,0.332962,0.460162,0.661653,0.480745,0.641812,0.0446611,0.0423434,0.0640402,0.0252266
-3031.13,0.858361,0.254692,4,15,0,3110.71,3.96997,1.83723,4.70749,5.9028,2.61292,1.00669,3.53165,1.73948,5.53597,4.09534,22.8123,3.51732,2.20126,3.4289,4.8379,0.759031,4.62929,1.69267,4.23515,1.63094,8.51659,10.6058,2.26185,3.15633,5.94783,7.68417,5.09141,3.75244,10.9859,2.30124,2.60801,4.38125,0.797109,9.41247,2.66717,5.98363,8.67016,10.3024,3.78355,8.52282,5.48339,5.60592,10.0772,4.39713,1.59394,10.8111,3.72923,1.64724,6.37858,3.81042,10.348,4.81275,8.62783,16.8317,1.22123,5.39919,8.10766,3.23864,13.8927,4.74647,7.02503,7.80225,3.46717,5.19417,0.762566,0.726988,1.01349,0.0941543,1.76975,2.03929,0.521028,2.7883,1.18899,1.98806,2.11622,0.847471,1.15344,1.75244,1.78062,0.540147,1.06525,0.447749,0.744289,0.618118,0.988356,0.950423,2.17781,1.2992,1.59012,1.4449,3.59709,1.09524,1.71115,1.13559,2.39292,0.146287,0.577043,0.289229,0.601166,0.29073,0.240525,0.187279,0.26523,0.220409,0.55245,0.401693,0.608278,0.334301,0.485008,0.293625,0.443197,0.318254,0.388409,0.37054,0.310869,0.345264,0.610526,0.389646,0.640527,0.44362,0.346427,0.256052,0.334509,0.27036,0.514709,0.351742,0.452881,0.40985,0.384496,0.683843,0.363839,0.708485,0.67013,0.764864,0.716087,0.741429,0.379813,0.557574,0.354311,0.612573,0.490277,0.644893,0.47315,0.649889,0.585762,0.628329,0.651013,0.647553,0.356151,0.568486,0.290379,0.534515,0.600163,0.683279,0.559407,0.708581,0.452138,0.631556,0.493789,0.549366,0.0384609,0.0269281,0.0349953,0.000785519,0.0893448,0.0478567,0.0186824,0.0381616,0.0677367,0.0407328,0.0374112,0.0531261,0.0247154,0.0614814,0.0836524,0.0318567,0.0258286,0.00113124,0.0381177,0.00718327,0.0333228,0.0418685,0.0690945,0.021865,0.0534099,0.0606692,0.106085,0.0210588,0.0331529,0.0167019,0.0533302,0.0407836,0.464387,0.317476,0.457082,0.329098,0.489866,0.645353,0.487747,0.644049,0.0457465,0.0371712,0.0551711,0.0268526
-3037.27,0.801711,0.254692,4,15,0,3129.47,14.2956,3.7845,7.84175,1.47055,4.18173,4.47991,2.98409,5.08168,3.01973,3.51395,2.07692,10.6647,11.0896,1.64988,4.90274,10.0272,2.90512,4.32535,6.64073,2.59037,2.61683,3.69431,8.79059,2.99925,3.92262,1.61675,1.31416,5.66173,5.50925,2.59875,3.50472,2.84496,7.42054,2.95443,4.15109,2.69983,12.1672,32.0956,4.07476,20.2703,3.18862,2.28707,3.19039,10.4214,2.34122,3.70944,2.61911,10.52,4.354,11.5112,11.4489,20.3602,1.7522,2.12166,14.2826,3.93271,2.75479,1.96522,1.58154,13.8665,3.85703,1.25219,9.13027,12.2505,2.41787,0.497122,1.83537,1.08305,1.39882,1.05124,3.0591,1.20644,1.15802,0.820657,1.16029,1.29508,0.990779,0.462922,1.49981,1.13306,0.762995,1.29717,4.14367,1.29796,0.827936,1.54955,1.64433,0.539664,1.92922,1.6139,0.457565,1.3697,1.12688,0.490696,0.61562,3.20426,0.44264,0.392836,0.623488,0.333358,0.278203,0.23433,0.222296,0.180853,0.549391,0.280516,0.461318,0.39489,0.454518,0.187644,0.539878,0.309906,0.432912,0.18095,0.366592,0.196619,0.703191,0.469682,0.56397,0.48688,0.454355,0.23111,0.494231,0.393961,0.594906,0.298249,0.435935,0.264909,0.517042,0.602215,0.28745,0.650061,0.676031,0.743154,0.738611,0.797591,0.414153,0.659662,0.470173,0.574537,0.444137,0.797882,0.35947,0.674992,0.551333,0.758945,0.542827,0.800769,0.212193,0.499213,0.396239,0.503696,0.521754,0.750314,0.449305,0.601354,0.380748,0.664611,0.500882,0.674562,0.0403176,0.00494908,0.0890614,0.0165804,0.0457666,0.0225164,0.039093,0.0215559,0.0364559,0.0598218,0.0685096,0.0305725,0.101346,0.0144746,0.100652,0.0151022,0.0157553,0.0601053,0.090581,0.00261179,0.0846169,0.0311057,0.0397909,0.00942487,0.0238909,0.0185758,0.0564632,0.00468559,0.024346,0.03714,0.0631832,0.0605294,0.488764,0.284414,0.463463,0.320172,0.464674,0.684499,0.46812,0.659695,0.0465619,0.0310861,0.0684168,0.0201328
-3042.38,0.916733,0.254692,4,15,0,3116.54,3.17247,5.77568,6.07078,2.69389,1.28821,1.00119,5.11412,0.485793,4.02909,3.60176,8.96999,4.708,1.92424,5.42603,7.33522,2.00723,3.61988,8.92541,2.13765,2.05366,6.1828,2.25655,4.66157,3.84797,5.86077,8.60085,4.5366,0.914566,4.91318,1.74607,1.99116,2.67174,1.37027,7.21248,3.53037,11.085,4.23299,13.7718,4.78269,3.31018,3.2403,3.92629,2.64453,4.58223,1.46131,10.6167,4.61601,3.3396,6.96154,6.27152,4.59261,1.40112,4.43638,2.80063,5.21376,3.28392,8.08988,4.91222,4.58463,4.8346,2.16354,9.59673,0.949882,5.51311,0.63193,1.59586,1.7728,0.46454,1.09835,0.737206,0.297182,0.401384,0.958086,0.908758,1.10442,1.68126,1.49992,3.2279,1.85769,1.17087,1.52178,1.00716,0.197955,0.311949,1.25924,0.567476,1.40273,0.931109,0.534492,0.52491,1.93256,0.120158,1.07822,0.790667,1.49524,0.24846,0.588465,0.249328,0.585621,0.324608,0.310762,0.158586,0.272704,0.248085,0.53054,0.395749,0.575666,0.366892,0.496009,0.278769,0.433423,0.324119,0.401532,0.400662,0.315006,0.292545,0.662113,0.384741,0.632155,0.422218,0.349019,0.248129,0.332138,0.303421,0.510988,0.358188,0.460921,0.383413,0.368005,0.704039,0.379001,0.66656,0.625192,0.793166,0.707702,0.722129,0.392753,0.570857,0.38609,0.593591,0.479958,0.664083,0.481039,0.653435,0.576711,0.590775,0.645276,0.674429,0.317973,0.563611,0.291296,0.561927,0.585541,0.667264,0.566446,0.696496,0.453273,0.625518,0.491861,0.561974,0.0435297,0.0466333,0.0353775,0.00883236,0.0640465,0.0482477,0.0195942,0.0297861,0.0767078,0.033394,0.038244,0.0395172,0.0240336,0.0571478,0.0855376,0.0224462,0.0217573,0.00856293,0.0397177,0.0330261,0.0199132,0.051648,0.0765486,0.0158545,0.0654408,0.0846074,0.101416,8.34998e-05,0.0357396,0.0162938,0.0472182,0.054613,0.481178,0.309269,0.450954,0.333163,0.474926,0.647414,0.493589,0.641318,0.0438961,0.0433169,0.0554567,0.0255199
