# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bayes_choice_dm_no_hier_1_model
# start_datetime = 2025-05-22 19:47:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/RtmpADBkJ7/standata-3d678b33a4df92.json
# init = 2 (Default)
# random
#   seed = 1920491089
# output
#   file = /work/pi_alc_umass_edu/spconway/scratch/ce_rating/analysis/bayes_choice/bayes_choice_dm_no_hier_1/bayes_choice_dm_no_hier_1-202505221947-4-bc869a.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /work/pi_alc_umass_edu/spconway/scratch/ce_rating/analysis/bayes_choice/bayes_choice_dm_no_hier_1/bayes_choice_dm_no_hier_1-profile-202505221947-4-c56c5d.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=bayes_choice_dm_no_hier_1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1.1.1.1.1,alpha.2.1.1.1.1,alpha.1.2.1.1.1,alpha.2.2.1.1.1,alpha.1.1.2.1.1,alpha.2.1.2.1.1,alpha.1.2.2.1.1,alpha.2.2.2.1.1,alpha.1.1.3.1.1,alpha.2.1.3.1.1,alpha.1.2.3.1.1,alpha.2.2.3.1.1,alpha.1.1.4.1.1,alpha.2.1.4.1.1,alpha.1.2.4.1.1,alpha.2.2.4.1.1,alpha.1.1.1.2.1,alpha.2.1.1.2.1,alpha.1.2.1.2.1,alpha.2.2.1.2.1,alpha.1.1.2.2.1,alpha.2.1.2.2.1,alpha.1.2.2.2.1,alpha.2.2.2.2.1,alpha.1.1.3.2.1,alpha.2.1.3.2.1,alpha.1.2.3.2.1,alpha.2.2.3.2.1,alpha.1.1.4.2.1,alpha.2.1.4.2.1,alpha.1.2.4.2.1,alpha.2.2.4.2.1,alpha.1.1.1.1.2,alpha.2.1.1.1.2,alpha.1.2.1.1.2,alpha.2.2.1.1.2,alpha.1.1.2.1.2,alpha.2.1.2.1.2,alpha.1.2.2.1.2,alpha.2.2.2.1.2,alpha.1.1.3.1.2,alpha.2.1.3.1.2,alpha.1.2.3.1.2,alpha.2.2.3.1.2,alpha.1.1.4.1.2,alpha.2.1.4.1.2,alpha.1.2.4.1.2,alpha.2.2.4.1.2,alpha.1.1.1.2.2,alpha.2.1.1.2.2,alpha.1.2.1.2.2,alpha.2.2.1.2.2,alpha.1.1.2.2.2,alpha.2.1.2.2.2,alpha.1.2.2.2.2,alpha.2.2.2.2.2,alpha.1.1.3.2.2,alpha.2.1.3.2.2,alpha.1.2.3.2.2,alpha.2.2.3.2.2,alpha.1.1.4.2.2,alpha.2.1.4.2.2,alpha.1.2.4.2.2,alpha.2.2.4.2.2,alpha.1.1.1.1.3,alpha.2.1.1.1.3,alpha.1.2.1.1.3,alpha.2.2.1.1.3,alpha.1.1.2.1.3,alpha.2.1.2.1.3,alpha.1.2.2.1.3,alpha.2.2.2.1.3,alpha.1.1.3.1.3,alpha.2.1.3.1.3,alpha.1.2.3.1.3,alpha.2.2.3.1.3,alpha.1.1.4.1.3,alpha.2.1.4.1.3,alpha.1.2.4.1.3,alpha.2.2.4.1.3,alpha.1.1.1.2.3,alpha.2.1.1.2.3,alpha.1.2.1.2.3,alpha.2.2.1.2.3,alpha.1.1.2.2.3,alpha.2.1.2.2.3,alpha.1.2.2.2.3,alpha.2.2.2.2.3,alpha.1.1.3.2.3,alpha.2.1.3.2.3,alpha.1.2.3.2.3,alpha.2.2.3.2.3,alpha.1.1.4.2.3,alpha.2.1.4.2.3,alpha.1.2.4.2.3,alpha.2.2.4.2.3,theta.1.1.1.1.1,theta.2.1.1.1.1,theta.1.2.1.1.1,theta.2.2.1.1.1,theta.1.1.2.1.1,theta.2.1.2.1.1,theta.1.2.2.1.1,theta.2.2.2.1.1,theta.1.1.3.1.1,theta.2.1.3.1.1,theta.1.2.3.1.1,theta.2.2.3.1.1,theta.1.1.4.1.1,theta.2.1.4.1.1,theta.1.2.4.1.1,theta.2.2.4.1.1,theta.1.1.1.2.1,theta.2.1.1.2.1,theta.1.2.1.2.1,theta.2.2.1.2.1,theta.1.1.2.2.1,theta.2.1.2.2.1,theta.1.2.2.2.1,theta.2.2.2.2.1,theta.1.1.3.2.1,theta.2.1.3.2.1,theta.1.2.3.2.1,theta.2.2.3.2.1,theta.1.1.4.2.1,theta.2.1.4.2.1,theta.1.2.4.2.1,theta.2.2.4.2.1,theta.1.1.1.1.2,theta.2.1.1.1.2,theta.1.2.1.1.2,theta.2.2.1.1.2,theta.1.1.2.1.2,theta.2.1.2.1.2,theta.1.2.2.1.2,theta.2.2.2.1.2,theta.1.1.3.1.2,theta.2.1.3.1.2,theta.1.2.3.1.2,theta.2.2.3.1.2,theta.1.1.4.1.2,theta.2.1.4.1.2,theta.1.2.4.1.2,theta.2.2.4.1.2,theta.1.1.1.2.2,theta.2.1.1.2.2,theta.1.2.1.2.2,theta.2.2.1.2.2,theta.1.1.2.2.2,theta.2.1.2.2.2,theta.1.2.2.2.2,theta.2.2.2.2.2,theta.1.1.3.2.2,theta.2.1.3.2.2,theta.1.2.3.2.2,theta.2.2.3.2.2,theta.1.1.4.2.2,theta.2.1.4.2.2,theta.1.2.4.2.2,theta.2.2.4.2.2,theta.1.1.1.1.3,theta.2.1.1.1.3,theta.1.2.1.1.3,theta.2.2.1.1.3,theta.1.1.2.1.3,theta.2.1.2.1.3,theta.1.2.2.1.3,theta.2.2.2.1.3,theta.1.1.3.1.3,theta.2.1.3.1.3,theta.1.2.3.1.3,theta.2.2.3.1.3,theta.1.1.4.1.3,theta.2.1.4.1.3,theta.1.2.4.1.3,theta.2.2.4.1.3,theta.1.1.1.2.3,theta.2.1.1.2.3,theta.1.2.1.2.3,theta.2.2.1.2.3,theta.1.1.2.2.3,theta.2.1.2.2.3,theta.1.2.2.2.3,theta.2.2.2.2.3,theta.1.1.3.2.3,theta.2.1.3.2.3,theta.1.2.3.2.3,theta.2.2.3.2.3,theta.1.1.4.2.3,theta.2.1.4.2.3,theta.1.2.4.2.3,theta.2.2.4.2.3,theta_m.1.1.1,theta_m.2.1.1,theta_m.1.2.1,theta_m.2.2.1,theta_m.1.1.2,theta_m.2.1.2,theta_m.1.2.2,theta_m.2.2.2,theta_m.1.1.3,theta_m.2.1.3,theta_m.1.2.3,theta_m.2.2.3
# Adaptation terminated
# Step size = 0.223687
# Diagonal elements of inverse mass matrix:
# 0.541238, 0.565269, 0.389436, 0.560158, 0.62655, 0.346807, 0.561759, 0.622102, 0.412337, 0.626909, 0.523617, 0.435799, 0.537262, 0.55989, 0.38318, 0.557326, 0.570869, 0.376855, 0.618217, 0.585167, 0.444028, 0.557414, 0.508275, 0.410549, 0.658159, 0.526787, 0.356768, 0.56507, 0.638097, 0.34654, 0.61652, 0.645316, 0.310009, 0.582679, 0.552625, 0.386129, 0.539854, 0.512183, 0.413304, 0.528728, 0.563869, 0.425717, 0.472784, 0.474746, 0.36727, 0.489364, 0.586304, 0.366581, 0.590987, 0.573178, 0.375701, 0.456455, 0.627835, 0.426703, 0.529377, 0.685439, 0.38736, 0.691106, 0.627797, 0.400343, 0.493185, 0.522456, 0.39967, 0.485516, 0.553666, 0.339276, 0.49939, 0.674323, 0.374347, 0.656047, 0.740153, 0.416802, 0.498965, 0.629007, 0.35893, 0.49536, 0.58044, 0.357772, 0.518583, 0.632959, 0.332413, 0.569448, 0.631099, 0.410102, 0.55493, 0.611987, 0.41864, 0.550759, 0.663546, 0.4012, 0.514401, 0.637162, 0.358778, 0.529546, 0.584675, 0.357732, 0.0382468, 0.255714, 0.0383525, 0.411716, 0.0398503, 0.134262, 0.0454338, 0.218015, 0.0426258, 0.16796, 0.0398309, 0.201425, 0.0319236, 0.177081, 0.0323531, 0.368857, 0.0403158, 0.197425, 0.0399108, 0.171598, 0.0469632, 0.309167, 0.0307173, 0.209603, 0.0356658, 0.209341, 0.039641, 0.118824, 0.0353462, 0.0972246, 0.0331881, 0.154889, 0.0392775, 0.498702, 0.0486272, 0.464432, 0.0581725, 0.296294, 0.034281, 0.238752, 0.0370386, 0.194231, 0.0475688, 0.279577, 0.0530375, 0.330179, 0.0466821, 0.267137, 0.0349363, 0.934169, 0.0441947, 0.979909, 0.0503858, 0.290676, 0.0377087, 0.763763, 0.0342505, 0.347912, 0.0454149, 0.845076, 0.0467634, 0.493584, 0.0377169, 0.16398
-3028.3,0.977029,0.223687,4,15,0,3107.04,2.29162,8.55289,7.77821,1.48823,4.76148,3.21372,9.68824,7.27454,6.49172,3.85471,2.44216,3.69199,7.46447,0.805807,2.55586,0.515487,4.46696,3.01772,4.44319,4.97561,10.3039,4.8563,6.30562,2.20189,2.80874,4.08374,7.36768,0.738619,1.99272,4.02973,23.1708,1.1281,0.880868,14.6171,2.76615,5.30807,5.88471,19.5597,16.2727,10.0364,8.08296,6.04401,1.95486,4.93397,8.15668,4.87428,1.45403,1.54166,3.08812,9.03373,10.2623,12.3037,3.16609,1.3512,1.16918,3.51948,2.48851,25.2369,4.80709,2.44055,6.07587,5.29451,21.8711,4.99677,0.714247,1.54013,1.34205,0.617731,2.15798,3.53177,0.860592,2.45096,2.66273,1.60847,2.25179,1.45556,0.721696,1.72074,1.80038,0.909885,0.37471,1.94217,2.9948,0.75877,0.877725,1.15657,1.05345,0.751845,0.826137,2.3952,4.89293,0.501951,1.16091,2.3264,5.00688,0.802939,0.569808,0.375135,0.581054,0.309595,0.259345,0.179849,0.278413,0.21684,0.531902,0.399651,0.57852,0.385212,0.464611,0.228665,0.546882,0.271464,0.412577,0.257695,0.340839,0.253277,0.736296,0.420648,0.610143,0.479678,0.391436,0.233698,0.40016,0.289,0.58337,0.360779,0.457261,0.405832,0.384156,0.551436,0.363534,0.668183,0.654118,0.753972,0.716668,0.748318,0.416692,0.554126,0.326952,0.588392,0.470605,0.717534,0.382805,0.700536,0.552862,0.716478,0.609608,0.745629,0.221024,0.532585,0.34884,0.508387,0.524174,0.730532,0.504968,0.691887,0.403094,0.594527,0.444265,0.567744,0.0460359,0.0734295,0.0554118,0.0222227,0.086537,0.0661786,0.00491927,0.0348414,0.051406,0.0462232,0.0945286,0.0263969,0.0647844,0.0538018,0.070313,0.0280007,0.0345605,0.0258265,0.0495529,0.00109415,0.0426799,0.0467669,0.041017,0.0119347,0.0843897,0.0357701,0.0948724,0.0191138,0.0135354,0.044694,0.0984738,0.0264239,0.493668,0.307015,0.474159,0.326362,0.453341,0.643899,0.462205,0.652384,0.0529911,0.0490863,0.0636361,0.0212535
-3031.28,0.90104,0.223687,4,31,0,3104.63,0.232709,1.36756,4.39719,4.03634,3.00999,6.7274,7.67374,1.94373,10.4768,3.99008,6.19536,1.36521,4.85,1.53581,1.56741,1.69321,1.06809,3.75588,2.44032,5.38506,7.17243,1.32344,3.78296,5.4299,4.93348,1.34558,4.91085,1.5509,10.385,4.10734,5.10505,4.68971,1.66278,2.36609,5.23391,4.65811,9.7493,12.6357,19.177,11.9232,4.56617,6.25336,3.69496,6.71926,2.46668,5.16988,1.76657,5.63445,1.66381,6.89203,3.65943,17.4324,4.58142,2.15061,1.88183,1.58595,8.9,2.42198,12.2506,1.6392,2.76142,8.4015,6.09609,1.90267,1.04293,0.91626,0.681132,0.953883,2.15861,2.02683,0.5822,0.471864,1.53588,0.755097,1.03143,1.28579,0.522986,1.46869,0.592869,1.0755,0.343524,1.15618,1.00691,0.993286,1.05831,1.0995,0.56398,1.06857,1.45742,1.09277,1.04038,0.662836,0.613561,1.50485,3.0904,2.07487,0.543214,0.266798,0.613674,0.333639,0.298939,0.246098,0.24575,0.221822,0.532434,0.312811,0.516159,0.315783,0.589546,0.257904,0.475452,0.386225,0.352376,0.284977,0.290979,0.221509,0.637958,0.369427,0.626436,0.447137,0.406595,0.178797,0.337302,0.298333,0.541943,0.321805,0.3585,0.256864,0.387692,0.724279,0.325438,0.650153,0.642278,0.706317,0.751229,0.764521,0.395827,0.65491,0.421508,0.630538,0.386596,0.709138,0.390375,0.583572,0.630409,0.670667,0.642911,0.776067,0.298081,0.597718,0.317973,0.534748,0.551491,0.784396,0.54723,0.689562,0.448029,0.615599,0.54566,0.659336,0.0690943,0.00892274,0.0608881,0.016208,0.0587822,0.0475849,0.00302149,0.0136577,0.0717395,0.0322793,0.062333,0.0536785,0.0238581,0.0329574,0.134173,0.0302026,0.0172155,0.0443557,0.0661099,0.00242332,0.0639609,0.0328555,0.05559,0.0181142,0.0419147,0.0368079,0.115467,0.012105,0.0100283,0.0625969,0.0958408,0.0837997,0.487876,0.279827,0.433031,0.310164,0.46755,0.682878,0.492791,0.661062,0.0445742,0.037295,0.074178,0.0287736
-3037.75,0.87857,0.223687,4,15,0,3112.98,4.05079,4.26257,0.836824,4.13657,7.49128,4.37243,4.68892,0.78145,7.37203,2.96949,3.07998,3.30537,1.46679,2.98691,5.92197,3.77729,0.912377,7.86897,1.79708,3.16343,12.5989,4.89568,5.93463,3.96609,2.77862,0.757274,16.4011,2.33721,1.95748,2.00792,20.3508,0.790139,0.806103,6.71379,1.18738,10.0606,7.78542,27.2894,11.8541,2.94896,8.0521,4.62256,6.7922,6.04399,2.09238,0.925246,1.25988,4.97686,2.12196,16.6679,8.40314,10.6337,3.22412,8.4925,3.76764,6.28307,3.99114,7.16215,14.5654,1.22548,1.99144,3.44174,30.3762,7.56002,0.692918,0.960585,0.632621,0.812595,0.842368,2.3689,0.232333,0.325109,3.97867,2.39743,1.21668,1.37543,1.05615,0.748244,0.913667,2.14683,0.713891,1.84078,0.813917,0.679026,1.94762,1.84169,0.794321,0.329075,0.554626,2.04596,4.35538,0.327997,2.02452,0.878023,1.76532,1.3288,0.523735,0.31537,0.640028,0.357553,0.314259,0.153177,0.289432,0.230066,0.55663,0.382699,0.50861,0.372724,0.575966,0.238767,0.381071,0.252888,0.428568,0.287506,0.322572,0.230028,0.704295,0.371458,0.581998,0.551212,0.403388,0.208285,0.407623,0.342678,0.511334,0.276886,0.46505,0.288091,0.446934,0.661765,0.294012,0.632709,0.608344,0.79732,0.706806,0.749796,0.358466,0.575375,0.437474,0.583654,0.407161,0.712836,0.55464,0.715052,0.542931,0.674824,0.620682,0.762605,0.220839,0.594468,0.378453,0.436058,0.544039,0.724664,0.504417,0.650732,0.425597,0.677596,0.483923,0.656241,0.0293311,0.0228643,0.0659599,0.00973825,0.0773973,0.0495029,0.00376232,0.0201383,0.0849043,0.0419267,0.0539162,0.0436218,0.0168732,0.0483965,0.0642894,0.0320605,0.0285011,0.0376698,0.0567457,0.00736713,0.0748662,0.0340732,0.0395491,0.0127297,0.0525729,0.0670508,0.0879599,0.00659037,0.0630685,0.0455184,0.0510268,0.0556676,0.502272,0.279269,0.449548,0.328155,0.444289,0.677356,0.497551,0.648356,0.0534393,0.0433753,0.0529012,0.0234892
-3045.86,0.825369,0.223687,4,15,0,3122.38,5.80881,2.1231,1.28547,1.74361,5.20277,4.25267,2.30793,2.24136,12.6546,3.59481,2.47769,3.88576,3.14178,2.05266,1.41172,4.65818,2.05007,5.9201,4.0571,4.14592,7.54138,6.57842,6.85992,6.51919,5.75833,1.11466,26.5533,2.03759,4.85213,1.8772,22.2946,1.50542,7.26686,2.26931,0.959272,2.30935,16.4544,17.5388,10.4931,1.70299,7.56054,9.62696,4.17559,4.30697,2.38842,3.17145,2.02091,11.9509,1.38319,4.17191,1.53347,9.78377,2.6082,4.90337,3.03484,5.53174,3.88475,9.16113,41.3108,1.6538,6.22625,5.68407,19.989,6.32449,1.59973,0.834922,2.05251,0.516745,1.01963,5.67948,0.22158,0.708253,1.84508,1.01667,1.33847,1.43453,1.49553,2.53486,1.32921,1.9503,0.66499,2.23345,0.697563,0.757064,2.58847,1.16038,0.94214,0.970511,0.813722,1.16232,5.75411,0.371631,2.57106,1.76588,5.71156,0.886655,0.474517,0.379291,0.62373,0.348973,0.313067,0.148759,0.240889,0.224902,0.481443,0.281447,0.479407,0.340811,0.651634,0.23289,0.462416,0.318772,0.416978,0.356672,0.323581,0.295131,0.661372,0.437609,0.67075,0.454375,0.395793,0.239088,0.318787,0.392405,0.582127,0.268769,0.393279,0.276545,0.487397,0.606681,0.328826,0.628896,0.623996,0.753475,0.756637,0.708724,0.405683,0.675733,0.475453,0.63108,0.319749,0.716585,0.475882,0.62967,0.561823,0.583336,0.591898,0.685883,0.249346,0.543416,0.291972,0.52611,0.525653,0.716361,0.582331,0.605512,0.338484,0.68395,0.538875,0.676153,0.0380861,0.0140279,0.0474434,0.0221311,0.062937,0.0977655,0.00247392,0.0663744,0.112874,0.0428201,0.0451399,0.0281084,0.0286176,0.050525,0.061702,0.0515586,0.0211995,0.0599919,0.0845211,0.0189856,0.089282,0.0189748,0.0372781,0.0195156,0.0785541,0.0445511,0.0988818,0.00208322,0.079389,0.0472809,0.0678456,0.0473023,0.497116,0.293066,0.439105,0.331489,0.439016,0.659942,0.505234,0.636503,0.0638674,0.0469922,0.0556607,0.0320074
-3028.4,0.90241,0.223687,5,31,0,3124.8,6.58552,8.40699,12.1882,7.14343,2.22418,5.08283,6.19968,0.891188,13.7887,12.0179,4.15919,6.01559,2.78163,6.22512,3.94528,1.42789,6.62537,1.9264,1.18972,3.41666,25.5625,1.38419,4.53846,9.06366,3.36638,5.3633,0.810783,2.83824,6.78904,6.19661,3.35748,3.96281,5.41668,21.9834,7.32868,19.0382,1.53409,19.8295,7.3502,2.7084,8.83007,28.4892,1.34991,12.8321,3.9177,21.3417,7.44451,2.09405,15.261,8.22595,7.71693,6.13319,11.9083,4.20339,3.21108,9.83041,5.85564,6.38218,2.4911,6.42231,1.0473,10.9106,6.57588,3.44776,1.05547,1.93787,1.18538,1.34454,0.92626,0.990323,0.572787,0.31205,3.35251,3.03655,0.432883,1.22646,0.421189,0.687212,0.577892,0.666602,1.34885,0.827069,0.394166,0.623124,1.97501,0.259359,2.78545,1.15718,0.726775,2.79608,1.20736,0.960669,1.11512,0.808515,2.38315,0.606109,0.484463,0.319953,0.596292,0.271523,0.29592,0.200409,0.258306,0.224075,0.595422,0.330506,0.562031,0.363538,0.376537,0.265517,0.392147,0.285048,0.404112,0.267888,0.337555,0.310803,0.631294,0.366527,0.582019,0.547574,0.449447,0.242593,0.379767,0.299548,0.575159,0.288305,0.374174,0.315577,0.481813,0.630802,0.308327,0.718776,0.672905,0.77456,0.735175,0.74644,0.366478,0.633384,0.380322,0.577944,0.586039,0.701729,0.529684,0.701254,0.57313,0.716387,0.60738,0.680566,0.325745,0.613126,0.317474,0.442788,0.516965,0.698971,0.513316,0.672473,0.396296,0.693723,0.498754,0.63301,0.0337233,0.0492456,0.0953813,0.00970067,0.0311757,0.0250308,0.00651881,0.0294846,0.0381,0.0361095,0.0576476,0.0585176,0.0374243,0.0327541,0.0781691,0.0136983,0.0227577,0.0157248,0.0550651,0.00863128,0.0429612,0.0203468,0.100506,0.0096384,0.0335876,0.058436,0.106917,0.0279793,0.0285447,0.0179713,0.127072,0.0514131,0.476544,0.285212,0.435286,0.327211,0.489921,0.682835,0.486304,0.646656,0.0335343,0.0319524,0.0784097,0.0261329
-3028.2,0.945606,0.223687,4,15,0,3096.73,5.52499,1.40099,2.95172,2.69167,4.04723,1.63366,2.05975,7.30363,2.77381,1.21418,6.65359,1.91401,8.12529,0.879431,4.30775,12.8001,1.41621,2.35752,1.21559,2.17528,1.47318,7.78085,8.16032,1.45309,5.26266,1.97513,5.54861,3.95927,4.25246,2.31993,13.8084,1.69829,2.90532,2.54631,2.98776,3.36298,12.9071,2.89258,1.98332,20.7112,2.18904,2.00331,2.27195,4.19649,2.97556,2.37287,1.65595,12.0404,1.83603,6.76697,8.8544,5.84385,0.509318,2.60497,5.54693,2.38312,12.4289,4.63041,14.7634,1.87574,3.93016,2.16347,9.8889,3.60663,1.88554,0.430217,1.65792,0.343641,3.55945,1.15302,1.25257,1.70697,1.35515,1.18004,1.66626,0.89158,0.833263,1.12139,1.88875,1.94564,0.44188,1.19849,3.49581,1.35797,0.703611,1.70215,0.594847,0.684816,3.4151,0.262111,2.56298,0.514718,1.23669,1.38091,1.94077,1.42365,0.546245,0.373057,0.642222,0.371661,0.275796,0.204431,0.237753,0.184167,0.49919,0.364361,0.480523,0.403697,0.6105,0.21972,0.545787,0.354933,0.412589,0.318084,0.355951,0.199306,0.690126,0.490173,0.611442,0.39133,0.370067,0.258815,0.450704,0.356583,0.507696,0.383289,0.511882,0.349324,0.409477,0.613583,0.33078,0.598956,0.646951,0.748853,0.698229,0.767072,0.431763,0.579236,0.475431,0.58064,0.323021,0.743509,0.336659,0.612364,0.562275,0.653815,0.593185,0.793284,0.256329,0.432681,0.358198,0.590539,0.554586,0.704237,0.4862,0.638677,0.452866,0.577925,0.458871,0.612793,0.0442788,0.0133601,0.0269984,0.029383,0.077253,0.0467155,0.064018,0.0487605,0.069047,0.0564025,0.0440464,0.0156626,0.0664794,0.036771,0.117553,0.0327027,0.0251362,0.0281011,0.0508638,0.00740935,0.0535456,0.0771456,0.0303597,0.0181307,0.0753473,0.0369482,0.0630965,0.00473973,0.0394375,0.0387856,0.0292468,0.0378827,0.489026,0.326491,0.479533,0.326375,0.454658,0.63173,0.467194,0.649291,0.0563156,0.0417787,0.0532729,0.0243339
