# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bayes_choice_dm_no_hier_1_model
# start_datetime = 2025-06-05 15:19:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/Rtmp9dCXpU/standata-25c3662174a4a.json
# init = 2 (Default)
# random
#   seed = 728950482
# output
#   file = /work/pi_alc_umass_edu/spconway/scratch/ce_rating/analysis/bayes_choice/bayes_choice_dm_no_hier_1/bayes_choice_dm_no_hier_1-202506051519-4-804716.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /work/pi_alc_umass_edu/spconway/scratch/ce_rating/analysis/bayes_choice/bayes_choice_dm_no_hier_1/bayes_choice_dm_no_hier_1-profile-202506051519-4-1997ed.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=bayes_choice_dm_no_hier_1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1.1.1.1.1,alpha.2.1.1.1.1,alpha.1.2.1.1.1,alpha.2.2.1.1.1,alpha.1.1.2.1.1,alpha.2.1.2.1.1,alpha.1.2.2.1.1,alpha.2.2.2.1.1,alpha.1.1.3.1.1,alpha.2.1.3.1.1,alpha.1.2.3.1.1,alpha.2.2.3.1.1,alpha.1.1.4.1.1,alpha.2.1.4.1.1,alpha.1.2.4.1.1,alpha.2.2.4.1.1,alpha.1.1.1.2.1,alpha.2.1.1.2.1,alpha.1.2.1.2.1,alpha.2.2.1.2.1,alpha.1.1.2.2.1,alpha.2.1.2.2.1,alpha.1.2.2.2.1,alpha.2.2.2.2.1,alpha.1.1.3.2.1,alpha.2.1.3.2.1,alpha.1.2.3.2.1,alpha.2.2.3.2.1,alpha.1.1.4.2.1,alpha.2.1.4.2.1,alpha.1.2.4.2.1,alpha.2.2.4.2.1,alpha.1.1.1.1.2,alpha.2.1.1.1.2,alpha.1.2.1.1.2,alpha.2.2.1.1.2,alpha.1.1.2.1.2,alpha.2.1.2.1.2,alpha.1.2.2.1.2,alpha.2.2.2.1.2,alpha.1.1.3.1.2,alpha.2.1.3.1.2,alpha.1.2.3.1.2,alpha.2.2.3.1.2,alpha.1.1.4.1.2,alpha.2.1.4.1.2,alpha.1.2.4.1.2,alpha.2.2.4.1.2,alpha.1.1.1.2.2,alpha.2.1.1.2.2,alpha.1.2.1.2.2,alpha.2.2.1.2.2,alpha.1.1.2.2.2,alpha.2.1.2.2.2,alpha.1.2.2.2.2,alpha.2.2.2.2.2,alpha.1.1.3.2.2,alpha.2.1.3.2.2,alpha.1.2.3.2.2,alpha.2.2.3.2.2,alpha.1.1.4.2.2,alpha.2.1.4.2.2,alpha.1.2.4.2.2,alpha.2.2.4.2.2,alpha.1.1.1.1.3,alpha.2.1.1.1.3,alpha.1.2.1.1.3,alpha.2.2.1.1.3,alpha.1.1.2.1.3,alpha.2.1.2.1.3,alpha.1.2.2.1.3,alpha.2.2.2.1.3,alpha.1.1.3.1.3,alpha.2.1.3.1.3,alpha.1.2.3.1.3,alpha.2.2.3.1.3,alpha.1.1.4.1.3,alpha.2.1.4.1.3,alpha.1.2.4.1.3,alpha.2.2.4.1.3,alpha.1.1.1.2.3,alpha.2.1.1.2.3,alpha.1.2.1.2.3,alpha.2.2.1.2.3,alpha.1.1.2.2.3,alpha.2.1.2.2.3,alpha.1.2.2.2.3,alpha.2.2.2.2.3,alpha.1.1.3.2.3,alpha.2.1.3.2.3,alpha.1.2.3.2.3,alpha.2.2.3.2.3,alpha.1.1.4.2.3,alpha.2.1.4.2.3,alpha.1.2.4.2.3,alpha.2.2.4.2.3,theta.1.1.1.1.1,theta.2.1.1.1.1,theta.1.2.1.1.1,theta.2.2.1.1.1,theta.1.1.2.1.1,theta.2.1.2.1.1,theta.1.2.2.1.1,theta.2.2.2.1.1,theta.1.1.3.1.1,theta.2.1.3.1.1,theta.1.2.3.1.1,theta.2.2.3.1.1,theta.1.1.4.1.1,theta.2.1.4.1.1,theta.1.2.4.1.1,theta.2.2.4.1.1,theta.1.1.1.2.1,theta.2.1.1.2.1,theta.1.2.1.2.1,theta.2.2.1.2.1,theta.1.1.2.2.1,theta.2.1.2.2.1,theta.1.2.2.2.1,theta.2.2.2.2.1,theta.1.1.3.2.1,theta.2.1.3.2.1,theta.1.2.3.2.1,theta.2.2.3.2.1,theta.1.1.4.2.1,theta.2.1.4.2.1,theta.1.2.4.2.1,theta.2.2.4.2.1,theta.1.1.1.1.2,theta.2.1.1.1.2,theta.1.2.1.1.2,theta.2.2.1.1.2,theta.1.1.2.1.2,theta.2.1.2.1.2,theta.1.2.2.1.2,theta.2.2.2.1.2,theta.1.1.3.1.2,theta.2.1.3.1.2,theta.1.2.3.1.2,theta.2.2.3.1.2,theta.1.1.4.1.2,theta.2.1.4.1.2,theta.1.2.4.1.2,theta.2.2.4.1.2,theta.1.1.1.2.2,theta.2.1.1.2.2,theta.1.2.1.2.2,theta.2.2.1.2.2,theta.1.1.2.2.2,theta.2.1.2.2.2,theta.1.2.2.2.2,theta.2.2.2.2.2,theta.1.1.3.2.2,theta.2.1.3.2.2,theta.1.2.3.2.2,theta.2.2.3.2.2,theta.1.1.4.2.2,theta.2.1.4.2.2,theta.1.2.4.2.2,theta.2.2.4.2.2,theta.1.1.1.1.3,theta.2.1.1.1.3,theta.1.2.1.1.3,theta.2.2.1.1.3,theta.1.1.2.1.3,theta.2.1.2.1.3,theta.1.2.2.1.3,theta.2.2.2.1.3,theta.1.1.3.1.3,theta.2.1.3.1.3,theta.1.2.3.1.3,theta.2.2.3.1.3,theta.1.1.4.1.3,theta.2.1.4.1.3,theta.1.2.4.1.3,theta.2.2.4.1.3,theta.1.1.1.2.3,theta.2.1.1.2.3,theta.1.2.1.2.3,theta.2.2.1.2.3,theta.1.1.2.2.3,theta.2.1.2.2.3,theta.1.2.2.2.3,theta.2.2.2.2.3,theta.1.1.3.2.3,theta.2.1.3.2.3,theta.1.2.3.2.3,theta.2.2.3.2.3,theta.1.1.4.2.3,theta.2.1.4.2.3,theta.1.2.4.2.3,theta.2.2.4.2.3,theta_m.1.1.1,theta_m.2.1.1,theta_m.1.2.1,theta_m.2.2.1,theta_m.1.1.2,theta_m.2.1.2,theta_m.1.2.2,theta_m.2.2.2,theta_m.1.1.3,theta_m.2.1.3,theta_m.1.2.3,theta_m.2.2.3
# Adaptation terminated
# Step size = 0.260137
# Diagonal elements of inverse mass matrix:
# 0.521938, 0.468328, 0.365723, 0.562067, 0.604783, 0.312762, 0.51437, 0.509952, 0.339951, 0.563676, 0.439858, 0.366312, 0.575837, 0.553464, 0.304886, 0.551909, 0.566618, 0.382189, 0.70152, 0.685291, 0.450183, 0.708134, 0.630809, 0.454198, 0.596098, 0.496271, 0.369449, 0.466963, 0.605477, 0.358198, 0.527802, 0.633844, 0.378123, 0.616673, 0.590858, 0.385991, 0.571765, 0.580094, 0.404115, 0.498891, 0.553295, 0.391992, 0.572673, 0.610119, 0.414065, 0.478895, 0.476646, 0.34057, 0.623476, 0.638106, 0.35411, 0.456614, 0.547118, 0.386311, 0.411447, 0.571394, 0.379482, 0.5008, 0.507477, 0.337631, 0.511712, 0.608494, 0.404666, 0.522128, 0.621699, 0.412437, 0.448792, 0.680098, 0.417405, 0.576772, 0.571654, 0.388907, 0.515091, 0.678238, 0.387705, 0.454431, 0.708812, 0.384427, 0.487127, 0.705086, 0.405279, 0.562038, 0.7024, 0.403318, 0.598909, 0.641472, 0.355093, 0.529065, 0.628314, 0.309345, 0.629395, 0.777751, 0.347512, 0.514958, 0.559535, 0.368855, 0.0374585, 0.300672, 0.0390802, 0.496597, 0.0510443, 0.152109, 0.0376081, 0.197782, 0.0289973, 0.163999, 0.0333584, 0.217839, 0.0326215, 0.201872, 0.0358959, 0.334355, 0.0328516, 0.185922, 0.0380039, 0.153862, 0.0498283, 0.343495, 0.0437913, 0.163659, 0.0354825, 0.177854, 0.0306785, 0.126224, 0.0342602, 0.0964547, 0.0369288, 0.181865, 0.033059, 0.428203, 0.0422981, 0.490963, 0.0533338, 0.336603, 0.0320056, 0.241135, 0.0357294, 0.188879, 0.0442911, 0.251425, 0.0554422, 0.315001, 0.0379093, 0.318435, 0.0400781, 0.780239, 0.0410396, 0.884054, 0.0432811, 0.307202, 0.0354514, 0.7972, 0.0435128, 0.259589, 0.0378226, 0.882789, 0.037535, 0.491251, 0.0376107, 0.226607
-3033.38,0.788699,0.260137,4,15,0,3113.51,2.4181,2.04567,2.11707,2.99999,1.8366,2.27123,4.9366,2.41136,16.8376,3.36993,3.69018,2.61717,5.18287,6.24114,0.913827,7.02934,2.57916,1.73461,6.30233,7.43103,30.5898,5.77886,3.709,2.0746,2.29258,2.04498,6.69478,6.85026,1.92599,8.53527,5.05648,1.72533,3.46343,15.1728,1.61408,3.75448,12.0986,9.59099,11.1796,8.54439,8.36595,5.8346,2.42651,10.7636,6.01353,9.35273,1.66302,17.4794,2.57751,1.20013,5.82628,24.7518,12.4643,1.39658,1.30182,4.72819,1.58952,2.93911,5.14524,13.3895,2.12471,34.8404,4.0607,2.95361,0.899926,0.75777,0.912208,1.56613,3.41644,1.29868,0.800925,0.499861,3.23006,1.13571,0.525141,0.866012,1.36883,1.03591,1.56463,1.84147,1.35483,0.906979,1.14341,1.50729,1.55015,0.79804,1.18453,1.51164,1.01203,0.47124,1.04298,0.845935,0.613087,3.09448,2.40923,1.42426,0.519079,0.286434,0.677551,0.312215,0.279293,0.168037,0.207217,0.195953,0.590937,0.347385,0.483761,0.341339,0.377158,0.238385,0.41661,0.257322,0.436621,0.328905,0.294766,0.230532,0.622508,0.504013,0.61727,0.464338,0.452076,0.176832,0.410638,0.294393,0.494356,0.319339,0.465315,0.318727,0.44092,0.677151,0.258754,0.671918,0.660206,0.808402,0.75719,0.775883,0.322639,0.599131,0.462396,0.648505,0.570762,0.725974,0.439548,0.718516,0.555885,0.653475,0.628217,0.756835,0.30542,0.457846,0.301367,0.531228,0.47515,0.73307,0.558108,0.699433,0.441048,0.665388,0.413041,0.606145,0.0400012,0.0364148,0.0636947,0.0158672,0.0605005,0.0235612,0.035593,0.0281643,0.0864234,0.0534842,0.0538431,0.010156,0.05208,0.0356415,0.143842,0.0241619,0.00749398,0.0176202,0.0770165,0.0126329,0.0720713,0.038141,0.081363,0.00443405,0.0727736,0.0900988,0.0312541,0.00617388,0.064597,0.0152735,0.121643,0.0751277,0.471503,0.296166,0.446641,0.301852,0.471504,0.665054,0.477328,0.676058,0.0569926,0.0387794,0.0760313,0.0220897
-3029.03,0.965189,0.260137,4,15,0,3103.24,5.24812,1.17167,9.78374,8.4608,2.60118,3.63886,3.36281,2.37604,3.48995,2.78082,4.31179,0.810774,2.42315,2.6548,12.2999,4.03528,3.1397,6.00693,4.10519,0.821069,1.52938,9.56398,17.5015,5.00875,9.77006,8.35104,7.33245,2.46505,9.24502,1.59132,2.32211,8.96162,3.10166,5.63686,6.54095,8.06921,8.06342,5.52412,4.62318,11.161,3.4933,5.92724,3.49296,2.68998,1.94516,3.95724,8.1397,7.94201,8.10119,9.06323,1.96456,2.10174,0.581444,7.08947,10.7896,8.49024,11.3345,9.79924,4.05382,2.92731,6.97719,2.09269,4.11496,15.9692,0.88949,1.13379,1.63247,0.649783,0.684612,1.53263,1.28839,2.26124,0.887611,0.847102,0.987149,1.33764,0.679859,1.35492,1.31062,0.439531,0.949857,1.08418,1.43125,0.500276,0.865982,3.00658,2.00593,0.386881,1.31969,1.72499,2.82782,0.695473,1.94801,1.51657,0.370227,1.75474,0.518834,0.427556,0.542273,0.316908,0.310214,0.243676,0.296282,0.195538,0.508753,0.351249,0.568084,0.440494,0.596771,0.225016,0.534902,0.377114,0.376063,0.225363,0.359948,0.290615,0.698816,0.353014,0.558664,0.483844,0.354845,0.33322,0.40467,0.378731,0.614985,0.344382,0.42452,0.352389,0.443909,0.558892,0.403157,0.669746,0.636621,0.721812,0.663377,0.761828,0.466024,0.606668,0.374132,0.502532,0.367004,0.743075,0.400743,0.586248,0.577284,0.746933,0.599717,0.699857,0.269694,0.609653,0.398675,0.494742,0.611391,0.649994,0.43829,0.586402,0.374276,0.629323,0.554995,0.621058,0.0372572,0.0135528,0.0545707,0.0133457,0.0531646,0.0345118,0.0403413,0.0426349,0.0252225,0.0420835,0.0577846,0.0569741,0.036225,0.0319085,0.0643552,0.0366373,0.0466526,0.0277033,0.0403345,0.00952874,0.0314902,0.0373327,0.042661,0.0214143,0.0337638,0.0167856,0.15704,0.0348673,0.0107387,0.0262948,0.0204852,0.026553,0.49741,0.312935,0.461168,0.354454,0.468275,0.658294,0.479136,0.615302,0.0343143,0.0287716,0.0596966,0.0302444
-3031.68,0.756452,0.260137,4,15,0,3113.72,2.20455,1.4351,12.1412,4.40938,2.47421,6.27112,6.33811,6.28676,5.67351,2.28604,1.26154,3.18954,2.04557,1.7088,1.95827,1.97373,8.58299,4.54018,1.77938,3.50566,6.93015,7.5127,4.65663,5.98391,6.96118,8.79716,0.849177,8.36303,8.26343,2.12212,4.02597,3.6281,2.50288,1.69963,8.17127,22.4838,1.03647,26.724,23.113,11.5953,5.53768,4.10223,1.49136,1.42003,2.08405,5.2196,1.95546,2.93911,3.92387,20.842,4.91448,3.14725,1.00449,15.4637,4.58795,3.20281,7.91828,30.62,1.57788,12.5196,5.5703,7.86478,3.22904,8.93386,1.52715,0.979858,2.03469,1.85991,0.840027,0.605747,0.588531,2.44336,3.28159,2.33277,0.813906,0.497346,0.678794,0.917627,0.359104,2.47074,1.1211,2.51604,1.14753,0.769038,1.02175,1.16366,1.26026,1.44263,1.98819,3.21461,0.868701,1.35048,0.488905,0.456033,0.468471,1.7872,0.452103,0.372467,0.640048,0.292174,0.274101,0.177369,0.240456,0.250043,0.578203,0.302761,0.507179,0.315785,0.464335,0.194913,0.465372,0.268821,0.524163,0.336182,0.361149,0.272826,0.724801,0.459758,0.639832,0.468673,0.456635,0.246047,0.378726,0.419246,0.595793,0.353727,0.445566,0.294751,0.486239,0.602326,0.316273,0.694977,0.636912,0.783761,0.722251,0.672574,0.348376,0.630801,0.455119,0.610014,0.500849,0.785035,0.382521,0.707675,0.466434,0.635638,0.561997,0.700816,0.221821,0.509614,0.31664,0.520863,0.474292,0.666239,0.547349,0.571429,0.376934,0.623081,0.496506,0.65914,0.0616577,0.0252069,0.0436789,0.0128494,0.0889875,0.0388702,0.0372937,0.0773832,0.0734217,0.0664377,0.0377022,0.0742013,0.0348156,0.0200519,0.152108,0.0235038,0.00940235,0.0281796,0.0768548,0.0263573,0.0533772,0.0306281,0.0435282,0.0104637,0.069073,0.0877142,0.0739245,0.00932524,0.0272732,0.0231915,0.057928,0.0461084,0.508767,0.305403,0.459791,0.32279,0.438982,0.654562,0.474832,0.642186,0.052251,0.040035,0.0653773,0.0350241
-3041.59,0.910507,0.260137,4,15,0,3115.36,1.87967,5.03787,10.3806,6.5198,2.8245,5.99766,2.88016,11.1952,10.1551,4.12181,5.57232,1.69562,1.33905,2.53777,0.859017,7.56244,3.90313,10.1532,4.56675,3.59432,2.10108,8.8571,3.8282,6.687,9.95869,7.70861,1.52768,10.2962,4.11858,7.56254,3.8686,15.3223,5.87647,2.85943,4.97696,5.489,3.00712,12.3102,3.71412,55.125,3.64002,1.18774,4.09985,6.9454,2.01454,5.53542,1.57655,19.4552,5.95377,16.9943,4.96866,15.983,2.72566,3.45244,1.68941,10.9715,9.80738,33.7019,2.5906,31.1583,2.83262,5.37545,2.60485,45.983,1.06741,1.68514,2.68525,0.793686,1.12174,1.94068,0.485127,3.33635,0.784207,0.474674,0.870544,2.88224,1.43047,1.49734,1.40955,0.70506,1.44108,1.68053,2.28128,0.887858,1.41806,0.987072,1.22814,0.732898,1.03587,2.09676,1.38137,1.26752,2.63171,0.839138,1.67738,0.763337,0.482632,0.409656,0.578018,0.298668,0.326006,0.207681,0.305784,0.176935,0.619294,0.438475,0.552445,0.392509,0.448921,0.272472,0.526385,0.337429,0.458311,0.24713,0.388936,0.276303,0.60735,0.446267,0.518562,0.474825,0.457359,0.252934,0.493478,0.329959,0.582608,0.37168,0.417378,0.297841,0.465898,0.546226,0.316945,0.683122,0.626527,0.786181,0.674422,0.791669,0.339156,0.480312,0.396749,0.592666,0.52261,0.708987,0.412471,0.643133,0.515625,0.715985,0.53633,0.71936,0.327813,0.527447,0.411414,0.517666,0.519763,0.728195,0.460261,0.650701,0.394079,0.619239,0.493634,0.680981,0.0514702,0.0441181,0.105037,0.0182101,0.0474668,0.0061383,0.0197934,0.0313959,0.0415502,0.0812125,0.0508063,0.014825,0.0284689,0.0185408,0.0611439,0.0194373,0.026064,0.0368856,0.0747343,0.00433764,0.0648371,0.0262857,0.0700241,0.0075091,0.0228777,0.0188711,0.0462604,0.0193399,0.0233136,0.00908115,0.0889871,0.0211782,0.49781,0.330787,0.472623,0.323059,0.463934,0.639071,0.462778,0.659912,0.0382561,0.0301417,0.0645983,0.0170292
-3042.11,0.916816,0.260137,4,15,0,3130.05,3.53844,6.16587,4.01656,1.57112,7.69594,4.45785,2.57752,0.755473,2.67544,2.80779,1.72566,5.95386,13.9842,3.58104,5.02607,0.880204,2.4637,2.28443,1.43474,3.03665,11.9858,3.49294,2.17093,0.450319,2.26025,2.7144,5.66873,6.53721,5.35199,2.96301,1.75728,1.71205,2.00946,6.71144,3.70279,7.27561,19.8558,6.77969,13.2617,7.71289,1.80452,13.8967,1.83741,4.00464,5.27494,8.93123,3.70775,2.79708,1.34896,3.52738,2.15279,12.2009,10.3645,3.06797,1.249,1.7897,2.87586,6.55857,7.7584,5.01828,7.02244,3.63731,2.93571,3.30148,1.05623,0.489182,0.634334,0.976436,3.64933,0.279888,2.48703,1.78608,1.72724,2.23329,1.10062,0.17215,0.530402,0.705194,0.696987,1.52918,0.343018,0.731799,0.633252,0.716351,0.654426,1.22118,0.629385,0.417651,1.70937,0.799439,1.92233,1.13457,0.229797,0.611236,0.757593,3.60052,0.561255,0.340615,0.631707,0.30563,0.250795,0.218108,0.186193,0.181669,0.526783,0.294855,0.513232,0.353624,0.531949,0.226494,0.401288,0.258564,0.368484,0.361024,0.283082,0.269513,0.704952,0.48942,0.692864,0.419509,0.312076,0.283484,0.325337,0.368,0.518953,0.29608,0.475418,0.374118,0.406222,0.651315,0.342662,0.666112,0.674646,0.735294,0.740946,0.782447,0.39758,0.682444,0.44053,0.594239,0.418133,0.725947,0.471448,0.719613,0.615372,0.617869,0.667742,0.711566,0.276889,0.450809,0.272373,0.563987,0.577412,0.677609,0.526504,0.619823,0.451977,0.66798,0.473884,0.525237,0.0325226,0.00806953,0.0256305,0.0282574,0.0745587,0.0465984,0.0728613,0.0358842,0.0756365,0.0227012,0.0462385,0.0521369,0.0499182,0.047559,0.127263,0.0218225,0.0161432,0.0211072,0.0491761,0.0189206,0.0181585,0.0597707,0.0347632,0.0165045,0.110512,0.0389065,0.148159,0.0121764,0.0290697,0.0359395,0.0506976,0.100645,0.471906,0.31376,0.43864,0.316328,0.477279,0.651158,0.492011,0.647878,0.0508149,0.0350815,0.0693487,0.0357934
-3020.24,0.985766,0.260137,4,15,0,3108.48,1.89977,3.61317,12.9292,3.94428,5.62366,3.00979,2.45865,1.11491,4.74052,4.24773,7.31815,1.7094,1.79176,2.02775,3.38089,7.32515,2.43821,3.46167,4.47656,5.63282,17.7094,3.61391,16.6066,4.60033,4.3113,1.88699,3.12273,4.63891,2.12674,4.89887,8.64302,2.11354,3.20213,10.7201,5.85268,2.02948,9.24312,9.64934,4.59371,7.08594,1.80232,5.23021,3.24591,5.16827,3.13927,8.93728,6.80909,3.74754,5.64279,9.82043,7.96833,10.4401,3.76438,4.59315,3.57869,4.23785,5.96444,4.57396,3.66142,9.10067,2.34949,8.15144,6.21499,7.08708,0.803502,0.383956,0.947843,1.74949,2.77161,0.573664,1.42463,0.520943,0.977193,0.692977,1.12391,0.132511,1.83323,1.15569,1.10965,1.23303,1.05292,1.42842,0.314542,0.920024,0.850636,1.44097,0.92541,0.612386,1.12208,0.821599,0.653086,0.252507,1.42759,1.7913,0.710826,0.757087,0.56977,0.348908,0.61858,0.260736,0.332502,0.259441,0.232085,0.189015,0.608969,0.328062,0.557892,0.375438,0.525465,0.235898,0.474719,0.291232,0.430297,0.280777,0.256062,0.236507,0.683619,0.46899,0.662194,0.443475,0.442315,0.257065,0.393907,0.402573,0.533779,0.291686,0.427801,0.347931,0.40097,0.643407,0.346869,0.726732,0.579972,0.716777,0.71674,0.800265,0.33219,0.634906,0.399576,0.57508,0.426386,0.732136,0.410556,0.648335,0.507882,0.69768,0.697452,0.753188,0.294024,0.481762,0.302555,0.535099,0.530572,0.713782,0.513695,0.589633,0.403736,0.674785,0.479141,0.612989,0.0292598,0.00768448,0.0345508,0.0125324,0.0875253,0.0237827,0.051175,0.0107206,0.0588413,0.0370315,0.0425318,0.0494813,0.048149,0.0319659,0.114724,0.0604331,0.0618217,0.0215434,0.0464859,0.0103054,0.0223568,0.0492484,0.0352509,0.0214259,0.0271129,0.0291535,0.0923981,0.00779383,0.0624854,0.0335292,0.0930577,0.0390799,0.51584,0.308853,0.452905,0.318363,0.434466,0.661904,0.483323,0.655165,0.049694,0.0292424,0.0637718,0.0264716
