# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bayes_choice_dm_no_hier_1_model
# start_datetime = 2025-05-22 19:45:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/RtmpADBkJ7/standata-3d678b676e7125.json
# init = 2 (Default)
# random
#   seed = 1777704058
# output
#   file = /work/pi_alc_umass_edu/spconway/scratch/ce_rating/analysis/bayes_choice/bayes_choice_dm_no_hier_1/bayes_choice_dm_no_hier_1-202505221945-2-78565f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /work/pi_alc_umass_edu/spconway/scratch/ce_rating/analysis/bayes_choice/bayes_choice_dm_no_hier_1/bayes_choice_dm_no_hier_1-profile-202505221945-2-bafd99.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=bayes_choice_dm_no_hier_1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1.1.1.1.1,alpha.2.1.1.1.1,alpha.1.2.1.1.1,alpha.2.2.1.1.1,alpha.1.1.2.1.1,alpha.2.1.2.1.1,alpha.1.2.2.1.1,alpha.2.2.2.1.1,alpha.1.1.3.1.1,alpha.2.1.3.1.1,alpha.1.2.3.1.1,alpha.2.2.3.1.1,alpha.1.1.4.1.1,alpha.2.1.4.1.1,alpha.1.2.4.1.1,alpha.2.2.4.1.1,alpha.1.1.1.2.1,alpha.2.1.1.2.1,alpha.1.2.1.2.1,alpha.2.2.1.2.1,alpha.1.1.2.2.1,alpha.2.1.2.2.1,alpha.1.2.2.2.1,alpha.2.2.2.2.1,alpha.1.1.3.2.1,alpha.2.1.3.2.1,alpha.1.2.3.2.1,alpha.2.2.3.2.1,alpha.1.1.4.2.1,alpha.2.1.4.2.1,alpha.1.2.4.2.1,alpha.2.2.4.2.1,alpha.1.1.1.1.2,alpha.2.1.1.1.2,alpha.1.2.1.1.2,alpha.2.2.1.1.2,alpha.1.1.2.1.2,alpha.2.1.2.1.2,alpha.1.2.2.1.2,alpha.2.2.2.1.2,alpha.1.1.3.1.2,alpha.2.1.3.1.2,alpha.1.2.3.1.2,alpha.2.2.3.1.2,alpha.1.1.4.1.2,alpha.2.1.4.1.2,alpha.1.2.4.1.2,alpha.2.2.4.1.2,alpha.1.1.1.2.2,alpha.2.1.1.2.2,alpha.1.2.1.2.2,alpha.2.2.1.2.2,alpha.1.1.2.2.2,alpha.2.1.2.2.2,alpha.1.2.2.2.2,alpha.2.2.2.2.2,alpha.1.1.3.2.2,alpha.2.1.3.2.2,alpha.1.2.3.2.2,alpha.2.2.3.2.2,alpha.1.1.4.2.2,alpha.2.1.4.2.2,alpha.1.2.4.2.2,alpha.2.2.4.2.2,alpha.1.1.1.1.3,alpha.2.1.1.1.3,alpha.1.2.1.1.3,alpha.2.2.1.1.3,alpha.1.1.2.1.3,alpha.2.1.2.1.3,alpha.1.2.2.1.3,alpha.2.2.2.1.3,alpha.1.1.3.1.3,alpha.2.1.3.1.3,alpha.1.2.3.1.3,alpha.2.2.3.1.3,alpha.1.1.4.1.3,alpha.2.1.4.1.3,alpha.1.2.4.1.3,alpha.2.2.4.1.3,alpha.1.1.1.2.3,alpha.2.1.1.2.3,alpha.1.2.1.2.3,alpha.2.2.1.2.3,alpha.1.1.2.2.3,alpha.2.1.2.2.3,alpha.1.2.2.2.3,alpha.2.2.2.2.3,alpha.1.1.3.2.3,alpha.2.1.3.2.3,alpha.1.2.3.2.3,alpha.2.2.3.2.3,alpha.1.1.4.2.3,alpha.2.1.4.2.3,alpha.1.2.4.2.3,alpha.2.2.4.2.3,theta.1.1.1.1.1,theta.2.1.1.1.1,theta.1.2.1.1.1,theta.2.2.1.1.1,theta.1.1.2.1.1,theta.2.1.2.1.1,theta.1.2.2.1.1,theta.2.2.2.1.1,theta.1.1.3.1.1,theta.2.1.3.1.1,theta.1.2.3.1.1,theta.2.2.3.1.1,theta.1.1.4.1.1,theta.2.1.4.1.1,theta.1.2.4.1.1,theta.2.2.4.1.1,theta.1.1.1.2.1,theta.2.1.1.2.1,theta.1.2.1.2.1,theta.2.2.1.2.1,theta.1.1.2.2.1,theta.2.1.2.2.1,theta.1.2.2.2.1,theta.2.2.2.2.1,theta.1.1.3.2.1,theta.2.1.3.2.1,theta.1.2.3.2.1,theta.2.2.3.2.1,theta.1.1.4.2.1,theta.2.1.4.2.1,theta.1.2.4.2.1,theta.2.2.4.2.1,theta.1.1.1.1.2,theta.2.1.1.1.2,theta.1.2.1.1.2,theta.2.2.1.1.2,theta.1.1.2.1.2,theta.2.1.2.1.2,theta.1.2.2.1.2,theta.2.2.2.1.2,theta.1.1.3.1.2,theta.2.1.3.1.2,theta.1.2.3.1.2,theta.2.2.3.1.2,theta.1.1.4.1.2,theta.2.1.4.1.2,theta.1.2.4.1.2,theta.2.2.4.1.2,theta.1.1.1.2.2,theta.2.1.1.2.2,theta.1.2.1.2.2,theta.2.2.1.2.2,theta.1.1.2.2.2,theta.2.1.2.2.2,theta.1.2.2.2.2,theta.2.2.2.2.2,theta.1.1.3.2.2,theta.2.1.3.2.2,theta.1.2.3.2.2,theta.2.2.3.2.2,theta.1.1.4.2.2,theta.2.1.4.2.2,theta.1.2.4.2.2,theta.2.2.4.2.2,theta.1.1.1.1.3,theta.2.1.1.1.3,theta.1.2.1.1.3,theta.2.2.1.1.3,theta.1.1.2.1.3,theta.2.1.2.1.3,theta.1.2.2.1.3,theta.2.2.2.1.3,theta.1.1.3.1.3,theta.2.1.3.1.3,theta.1.2.3.1.3,theta.2.2.3.1.3,theta.1.1.4.1.3,theta.2.1.4.1.3,theta.1.2.4.1.3,theta.2.2.4.1.3,theta.1.1.1.2.3,theta.2.1.1.2.3,theta.1.2.1.2.3,theta.2.2.1.2.3,theta.1.1.2.2.3,theta.2.1.2.2.3,theta.1.2.2.2.3,theta.2.2.2.2.3,theta.1.1.3.2.3,theta.2.1.3.2.3,theta.1.2.3.2.3,theta.2.2.3.2.3,theta.1.1.4.2.3,theta.2.1.4.2.3,theta.1.2.4.2.3,theta.2.2.4.2.3,theta_m.1.1.1,theta_m.2.1.1,theta_m.1.2.1,theta_m.2.2.1,theta_m.1.1.2,theta_m.2.1.2,theta_m.1.2.2,theta_m.2.2.2,theta_m.1.1.3,theta_m.2.1.3,theta_m.1.2.3,theta_m.2.2.3
# Adaptation terminated
# Step size = 0.237779
# Diagonal elements of inverse mass matrix:
# 0.576428, 0.601472, 0.396771, 0.524708, 0.530848, 0.361072, 0.542851, 0.587114, 0.403447, 0.549583, 0.531254, 0.379166, 0.63855, 0.528277, 0.463149, 0.579666, 0.624152, 0.386337, 0.58863, 0.554252, 0.390075, 0.594099, 0.49247, 0.319981, 0.626217, 0.536862, 0.394212, 0.502031, 0.596466, 0.360726, 0.478792, 0.653339, 0.45883, 0.603586, 0.541428, 0.368013, 0.681613, 0.55162, 0.37207, 0.485997, 0.478244, 0.35875, 0.487012, 0.558498, 0.369296, 0.592592, 0.545517, 0.359837, 0.561784, 0.628221, 0.366102, 0.589587, 0.663958, 0.373555, 0.563733, 0.673907, 0.380486, 0.62303, 0.581178, 0.382572, 0.536468, 0.548761, 0.423712, 0.483011, 0.614202, 0.391925, 0.559272, 0.713576, 0.360166, 0.575927, 0.701199, 0.323929, 0.56794, 0.603549, 0.338348, 0.527375, 0.68772, 0.393735, 0.491364, 0.671786, 0.374051, 0.629049, 0.640633, 0.335229, 0.56076, 0.573597, 0.393439, 0.459305, 0.555539, 0.293571, 0.463212, 0.578185, 0.352881, 0.559036, 0.615556, 0.396861, 0.0282262, 0.229177, 0.0397062, 0.550366, 0.0443436, 0.182074, 0.0407948, 0.182172, 0.0363044, 0.214144, 0.0328498, 0.217351, 0.0331834, 0.236721, 0.0303804, 0.348551, 0.0331354, 0.156539, 0.034507, 0.167584, 0.0393935, 0.357963, 0.0386543, 0.147799, 0.0351864, 0.220165, 0.0345665, 0.125198, 0.0376892, 0.103958, 0.0320552, 0.162074, 0.044267, 0.393396, 0.0423553, 0.447176, 0.0454204, 0.274605, 0.0357538, 0.245043, 0.040068, 0.204703, 0.0418404, 0.228206, 0.0470425, 0.34199, 0.0420097, 0.320263, 0.033496, 0.84841, 0.0508741, 0.779272, 0.0565374, 0.356234, 0.038145, 0.895361, 0.0386174, 0.353114, 0.0364211, 0.930638, 0.0353769, 0.426954, 0.0422317, 0.22299
-3054.01,0.981801,0.237779,4,15,0,3124.92,19.4761,2.68103,4.89485,2.62349,3.06545,2.20999,5.74986,2.2737,8.58526,4.91883,3.93979,3.85672,5.45998,0.973129,10.1945,6.11783,6.0049,2.70308,1.67211,0.903722,5.52448,3.62252,8.14521,3.05514,6.57788,6.36118,3.94646,7.89611,4.9258,1.58251,0.938261,1.26121,31.0395,13.5183,0.826488,3.36606,14.0414,8.50098,5.76588,7.3106,8.32284,4.02694,2.04075,8.05749,10.4803,4.76879,20.9291,8.71335,6.35061,6.6791,0.445836,8.24833,3.64572,3.11713,9.06977,5.84573,23.6932,15.8673,4.82798,9.69957,2.97403,5.5269,5.04644,28.4916,1.48754,1.25352,0.348606,1.25933,1.35398,1.81791,1.52995,0.239438,0.623589,0.203521,0.326687,0.209004,2.14915,0.237207,5.30358,2.22726,0.920752,1.18465,1.74927,0.547337,1.57825,1.12227,0.927657,1.75775,2.55936,0.719747,3.39075,0.367965,0.906637,0.399772,0.922446,0.935097,0.473635,0.32844,0.608425,0.272637,0.261811,0.221929,0.284221,0.159926,0.522378,0.364945,0.505397,0.481537,0.476847,0.171306,0.478966,0.343639,0.412469,0.294909,0.298103,0.209205,0.673263,0.434288,0.547034,0.375835,0.340959,0.252848,0.354657,0.314588,0.589541,0.299168,0.428075,0.233223,0.478564,0.632019,0.338048,0.682627,0.706541,0.721105,0.680575,0.795137,0.421515,0.565851,0.452809,0.505558,0.479736,0.765896,0.392172,0.646106,0.565262,0.681829,0.647671,0.763749,0.283028,0.490515,0.420431,0.605351,0.606749,0.722332,0.538681,0.67967,0.349073,0.655598,0.505817,0.738343,0.0478005,0.0395413,0.0535266,0.0447361,0.0316479,0.0569661,0.035204,0.0449363,0.0561068,0.0692035,0.0417942,0.0129056,0.0434174,0.0627981,0.128861,0.0102546,0.0222689,0.0232621,0.0542261,0.0270452,0.0437092,0.0751978,0.0325344,0.0188146,0.0522921,0.0248202,0.106662,0.0057424,0.0613856,0.0452344,0.0661088,0.0284341,0.468863,0.295979,0.43811,0.298824,0.486309,0.654393,0.497025,0.677068,0.0448285,0.0496279,0.0648646,0.0241086
-3021.34,0.954698,0.237779,4,15,0,3124.23,9.35229,6.50095,5.8312,2.94389,1.54385,2.54095,3.01829,2.92485,3.2535,3.7168,3.77229,9.74091,22.825,2.69315,13.071,7.36981,1.7315,2.67682,2.51301,1.21285,13.7945,3.464,7.56148,2.30936,16.8897,2.48009,5.08368,2.79242,3.47782,1.17156,1.10188,1.68544,7.8365,6.75015,4.27445,7.36338,3.68094,9.10581,10.7679,2.82266,2.91566,6.063,3.42657,5.43702,12.3476,4.88132,3.18959,9.54035,4.97768,3.79106,0.837951,3.50089,5.11046,1.77448,5.11974,11.2022,9.25171,5.67264,5.48299,8.70208,3.45904,3.72096,2.38949,3.21352,1.34406,0.982043,0.608297,1.81973,1.05875,1.96023,0.828417,0.705382,0.910782,0.205988,0.596673,1.96716,2.24773,0.694927,2.84899,0.978687,0.904264,1.43887,1.01833,0.71979,1.57222,0.698951,0.894537,2.70651,1.49553,1.17389,1.82361,0.578099,1.2677,0.368005,1.03701,0.798794,0.418062,0.337123,0.646673,0.311772,0.257672,0.256243,0.244123,0.158802,0.551654,0.361637,0.526175,0.43027,0.471481,0.230795,0.433252,0.318146,0.478189,0.314559,0.334392,0.306171,0.657809,0.475088,0.616756,0.400549,0.414874,0.291909,0.388118,0.351294,0.541643,0.299725,0.429812,0.265672,0.516755,0.62879,0.281309,0.673825,0.667299,0.716876,0.713477,0.811825,0.374418,0.586865,0.402134,0.563925,0.469982,0.747878,0.459043,0.674103,0.502723,0.665788,0.619191,0.682357,0.291373,0.482046,0.348262,0.570687,0.502367,0.681528,0.526784,0.638292,0.410502,0.666313,0.482533,0.683829,0.0651826,0.0340873,0.0720182,0.0144033,0.0750288,0.0268812,0.0423993,0.0293731,0.0739285,0.0514977,0.071691,0.00580478,0.0585363,0.0213272,0.107704,0.00775129,0.0190881,0.0196526,0.0464168,0.0114724,0.0508178,0.0428665,0.0349824,0.028764,0.0827589,0.026563,0.0850978,0.0104145,0.0478551,0.0339623,0.0876548,0.0504993,0.473923,0.320885,0.452413,0.317834,0.466927,0.647011,0.479092,0.662355,0.0591495,0.0321047,0.0684956,0.0198103
-3015.25,1,0.237779,4,15,0,3089.97,5.78936,7.7889,19.4364,0.616203,7.09652,1.59029,5.73639,5.37199,19.074,4.8797,8.80795,2.34137,0.791291,2.83575,5.3757,2.37264,3.83715,4.92605,5.14012,1.82884,3.16696,6.93,4.13722,2.9739,3.41804,3.07224,4.99873,2.47886,3.25674,7.61531,7.61736,6.13346,1.4093,10.7892,9.59923,7.52479,14.985,9.36802,14.5968,4.03584,10.8573,12.4551,2.51477,1.85055,1.6589,6.21065,0.861272,3.26095,8.91595,10.8994,6.59201,11.9782,1.41102,5.62133,1.04119,1.14905,2.89349,9.27228,3.68185,5.152,1.97289,15.9207,16.48,7.80638,0.888195,1.34744,1.41036,0.59422,1.20165,0.323709,1.38071,1.01749,2.80146,3.83641,1.41907,0.746642,1.25895,1.74019,1.11526,1.19415,1.41817,0.914601,1.62593,1.01803,1.21471,1.93549,2.22277,0.220601,0.58196,1.16296,1.43549,1.19037,0.565447,3.00648,3.09096,1.84171,0.630279,0.340146,0.608,0.300475,0.304793,0.172102,0.258491,0.221532,0.535043,0.326168,0.536752,0.314836,0.501023,0.249207,0.479363,0.311831,0.347208,0.255174,0.325715,0.216129,0.66785,0.383667,0.572999,0.538889,0.373861,0.232125,0.412402,0.334645,0.552604,0.374214,0.451294,0.40938,0.343056,0.634463,0.332147,0.696896,0.640663,0.817522,0.719387,0.738753,0.417424,0.621,0.429492,0.614491,0.465657,0.716103,0.41667,0.636667,0.632815,0.721095,0.613408,0.773298,0.280375,0.582696,0.3353,0.458207,0.587059,0.721404,0.505634,0.651163,0.424163,0.586134,0.504394,0.544368,0.0266651,0.0253913,0.0598537,0.0026289,0.0545434,0.0103767,0.0221216,0.039715,0.0475322,0.0528319,0.0337551,0.0706735,0.03332,0.03469,0.103967,0.0515015,0.0199764,0.0237303,0.060877,0.0105729,0.0517749,0.0336374,0.0917012,0.0029036,0.0390799,0.0464711,0.0819639,0.014192,0.0232333,0.0396518,0.0443118,0.0462517,0.489083,0.2916,0.455627,0.330965,0.473902,0.675052,0.482054,0.63923,0.0370157,0.0333476,0.0623189,0.0298049
-3029.49,0.798863,0.237779,4,15,0,3101.76,1.65613,8.05037,0.901676,6.21618,1.19858,0.626588,4.62317,1.22527,2.87699,3.57526,5.62295,4.70331,14.196,1.14543,1.40678,9.89054,6.52828,4.0989,1.7412,4.24088,12.7498,6.73121,2.5813,7.95612,1.95394,1.85404,0.995327,2.04265,2.56544,0.736247,2.53957,2.22242,5.12547,12.8007,0.926564,2.62684,5.91039,2.82257,9.71953,8.54387,1.46338,5.07512,3.20426,7.03068,9.28785,3.92648,6.23211,9.75726,6.18362,5.09621,7.12908,12.5503,5.20422,3.74877,4.06809,5.74881,6.06709,5.61227,4.69529,2.37224,2.62566,0.509741,5.58595,3.409,0.714876,1.14225,0.979071,0.992443,1.77151,2.04676,1.33254,1.69728,0.533195,0.440207,1.73845,0.933427,0.904877,0.405982,1.32516,0.884714,1.3093,0.778661,0.578807,1.48152,1.03344,1.76842,0.450918,1.24742,1.2398,0.612924,0.882732,0.429691,1.20525,0.35533,0.916368,0.709203,0.47727,0.33422,0.626786,0.370114,0.240118,0.219814,0.297012,0.172066,0.557681,0.418555,0.541389,0.484425,0.461103,0.25531,0.44042,0.307138,0.454299,0.35657,0.298426,0.272355,0.652992,0.437283,0.600346,0.380651,0.394065,0.299756,0.449425,0.330494,0.553559,0.297776,0.455197,0.255854,0.482236,0.615919,0.31507,0.5929,0.702539,0.705337,0.667607,0.795144,0.395179,0.541231,0.400916,0.506306,0.475585,0.710688,0.489539,0.68643,0.519282,0.634148,0.679415,0.706747,0.307091,0.514008,0.35688,0.615212,0.543715,0.666733,0.469962,0.656022,0.403619,0.6765,0.454571,0.682116,0.0404941,0.0498605,0.0581436,0.0369855,0.057343,0.0748493,0.0353807,0.0327903,0.0471392,0.0402131,0.0576949,0.0092685,0.0633115,0.0340025,0.0700418,0.00643209,0.026419,0.00928209,0.0221595,0.0208983,0.0399171,0.0487089,0.0427736,0.00413677,0.0622207,0.0335106,0.0806137,0.0134842,0.0428212,0.025724,0.0902323,0.06203,0.473886,0.32741,0.463625,0.321637,0.478656,0.633071,0.479245,0.65511,0.0474582,0.0395189,0.05713,0.0232532
-3021.79,0.919893,0.237779,4,15,0,3103.59,7.08742,1.46203,8.97948,1.01158,3.38443,3.24184,6.48012,4.59895,2.28466,2.94318,3.34771,3.20534,4.2236,4.05037,8.94942,0.80615,0.871941,0.841339,3.40347,2.07433,3.92344,8.12374,2.90926,0.911638,4.28741,3.11191,9.23771,2.30913,11.927,1.34435,3.22244,1.66165,3.40488,5.82928,2.95448,8.54473,3.72628,14.2544,26.3106,17.7285,2.46381,6.50196,4.74718,4.28943,1.5283,20.4807,2.38127,4.99359,1.98486,2.92362,2.56796,6.77185,2.93586,8.49249,6.64925,3.22497,3.72832,7.04251,2.63983,8.51244,9.33983,6.49976,1.63979,1.69195,1.34172,0.814994,1.32799,0.647954,0.661348,0.268588,1.33284,0.55435,1.66964,1.21249,1.00317,0.789505,2.60162,1.24103,1.71184,0.996639,0.45049,0.674211,1.40584,0.870533,0.993493,0.989941,2.12402,0.303009,1.60549,1.39263,2.03849,0.939023,1.40896,0.401336,1.27157,0.989649,0.523553,0.331086,0.653884,0.258982,0.268743,0.22435,0.193448,0.255107,0.54001,0.310854,0.550176,0.306825,0.476279,0.176136,0.491019,0.312174,0.331844,0.219868,0.349591,0.238999,0.665786,0.420896,0.624183,0.508083,0.437876,0.217833,0.409064,0.273186,0.519485,0.340216,0.426278,0.413404,0.440984,0.66412,0.281898,0.737304,0.670726,0.770626,0.79076,0.720519,0.384839,0.636791,0.40023,0.651853,0.475247,0.797799,0.396281,0.642198,0.6528,0.746703,0.555631,0.743842,0.285974,0.53072,0.31346,0.479292,0.511397,0.757951,0.48983,0.713289,0.444437,0.628088,0.526303,0.528897,0.0354635,0.00479322,0.0642177,0.00371363,0.0605305,0.00502327,0.0157918,0.0243743,0.0751518,0.0523556,0.0495942,0.0413222,0.0484739,0.0260653,0.1127,0.0456288,0.0153555,0.033429,0.094778,0.0171597,0.0482399,0.0483835,0.0623569,0.0126251,0.0507269,0.0242167,0.101107,0.0135259,0.0360781,0.0316954,0.0474191,0.0576987,0.470447,0.280155,0.462206,0.320845,0.483301,0.6916,0.469299,0.652149,0.0462525,0.0282452,0.0684955,0.027006
-3028.24,0.840216,0.237779,4,15,0,3108.74,2.59033,4.62844,3.85859,5.25399,3.01907,1.2466,4.5575,1.74427,14.285,14.9142,10.6869,7.39719,2.29086,1.71114,3.90974,3.40287,10.4994,5.60504,1.41768,4.16033,10.3969,3.93878,5.0675,5.13914,6.37661,2.88584,0.645609,8.3231,5.81718,3.27057,3.44649,9.18849,2.95692,3.82465,4.68398,6.81794,5.26067,4.20223,10.3165,12.581,6.60076,25.9138,5.93808,7.56598,10.2114,11.1642,8.53179,5.95184,9.21666,12.4732,6.63108,6.1349,9.02299,8.55082,1.52704,1.6566,3.60778,10.6129,3.73955,16.2746,4.37141,2.93074,7.1077,35.0478,0.985322,0.533707,1.07449,1.47146,1.27136,1.68971,0.716946,2.42629,1.33803,4.17955,1.51413,1.55655,0.494692,1.47501,1.74245,1.17283,0.773022,0.812059,0.550482,1.34905,0.624994,2.11978,1.65219,0.739545,1.49698,0.838853,0.54573,2.00495,1.52252,1.36876,0.655387,2.07014,0.558806,0.349196,0.571355,0.283721,0.343225,0.193042,0.27819,0.171412,0.480158,0.383531,0.62856,0.436879,0.470511,0.245496,0.445079,0.239008,0.477422,0.386771,0.312667,0.203702,0.661158,0.416075,0.630997,0.429443,0.389338,0.292816,0.352789,0.295022,0.562051,0.27118,0.430714,0.298172,0.373319,0.631182,0.39849,0.672616,0.630833,0.755562,0.709314,0.791682,0.477232,0.550883,0.33925,0.540893,0.483224,0.710378,0.472428,0.744548,0.498554,0.60394,0.664328,0.780601,0.29994,0.529406,0.293291,0.563948,0.555107,0.667499,0.569524,0.671039,0.373479,0.71061,0.487609,0.660951,0.0678749,0.0196221,0.0301553,0.0436629,0.0259417,0.0513958,0.0124959,0.0369061,0.0426105,0.0655854,0.0321902,0.0222279,0.0462659,0.0441253,0.0824931,0.0164442,0.0240237,0.00928896,0.0230057,0.0156966,0.0389021,0.0545183,0.0757122,0.0066091,0.055555,0.0396853,0.0776874,0.0339391,0.0644696,0.0182102,0.0816776,0.0408764,0.492834,0.317263,0.456294,0.29467,0.461461,0.644933,0.491779,0.678285,0.0457054,0.0378039,0.0519272,0.0270453
